ds,actual_sales,yhat,yhat_lower,yhat_upper
2015-12-14,14012.28346261189,14012.28346261189,12611.0551163507,15413.51180887308
2015-12-15,14975.79724542188,14975.79724542188,13478.217520879693,16473.37696996407
2015-12-16,14557.524124776553,14557.524124776553,13101.771712298898,16013.27653725421
2015-12-17,15715.992338148762,15715.992338148762,14144.393104333887,17287.59157196364
2015-12-18,14743.478769231988,14743.478769231988,13269.130892308789,16217.826646155188
2015-12-19,9913.525900919769,9913.525900919769,8922.173310827793,10904.878491011747
2015-12-20,9409.348719859052,9409.348719859052,8468.413847873147,10350.283591844958
2015-12-21,14616.117028601862,14616.117028601862,13154.505325741677,16077.72873146205
2015-12-22,14993.49799588357,14993.49799588357,13494.148196295213,16492.847795471927
2015-12-23,12987.170276035054,12987.170276035054,11688.45324843155,14285.887303638561
2015-12-24,13359.80139445501,13359.80139445501,12023.821255009509,14695.781533900512
2015-12-25,15460.901897381038,15460.901897381038,13914.811707642935,17006.992087119143
2015-12-26,9988.391475755661,9988.391475755661,8989.552328180096,10987.230623331228
2015-12-27,9638.642196082657,9638.642196082657,8674.777976474392,10602.506415690925
2015-12-28,14759.017482186515,14759.017482186515,13283.115733967863,16234.919230405168
2015-12-29,15093.804829335211,15093.804829335211,13584.42434640169,16603.185312268735
2015-12-30,14211.095956652742,14211.095956652742,12789.986360987468,15632.205552318017
2015-12-31,13976.175274597686,13976.175274597686,12578.557747137918,15373.792802057456
2016-01-01,14952.940678708246,14952.940678708246,13457.646610837422,16448.234746579074
2016-01-02,8860.76150057675,8860.76150057675,7974.685350519075,9746.837650634425
2016-01-03,10247.784615559465,10247.784615559465,9223.006154003519,11272.563077115412
2016-01-04,13056.30104497373,13056.30104497373,11750.670940476357,14361.931149471104
2016-01-05,15786.618040626756,15786.618040626756,14207.956236564081,17365.279844689434
2016-01-06,15227.6292416554,15227.6292416554,13704.866317489861,16750.392165820944
2016-01-07,15007.62345799697,15007.62345799697,13506.861112197274,16508.385803796667
2016-01-08,15729.840586485758,15729.840586485758,14156.856527837183,17302.824645134337
2016-01-09,11493.275111621584,11493.275111621584,10343.947600459425,12642.602622783743
2016-01-10,10837.869946258275,10837.869946258275,9754.082951632448,11921.656940884104
2016-01-11,12886.924036374667,12886.924036374667,11598.231632737201,14175.616440012134
2016-01-12,13439.771871032963,13439.771871032963,12095.794683929667,14783.74905813626
2016-01-13,14085.085750918126,14085.085750918126,12676.577175826314,15493.59432600994
2016-01-14,14725.558883389036,14725.558883389036,13253.002995050132,16198.114771727942
2016-01-15,15205.701760444399,15205.701760444399,13685.13158439996,16726.27193648884
2016-01-16,9058.011341656105,9058.011341656105,8152.210207490495,9963.812475821716
2016-01-17,9961.594622364928,9961.594622364928,8965.435160128436,10957.754084601422
2016-01-18,13892.491241081058,13892.491241081058,12503.242116972951,15281.740365189164
2016-01-19,14021.016650163801,14021.016650163801,12618.914985147421,15423.118315180183
2016-01-20,13209.566380577106,13209.566380577106,11888.609742519395,14530.523018634818
2016-01-21,13675.725140540062,13675.725140540062,12308.152626486057,15043.29765459407
2016-01-22,13229.048003198734,13229.048003198734,11906.14320287886,14551.952803518609
2016-01-23,8731.830652345865,8731.830652345865,7858.647587111279,9605.013717580452
2016-01-24,10747.931218432359,10747.931218432359,9673.138096589124,11822.724340275596
2016-01-25,13570.974825664694,13570.974825664694,12213.877343098226,14928.072308231165
2016-01-26,17130.763230631306,17130.763230631306,15417.686907568175,18843.839553694437
2016-01-27,14968.781229313712,14968.781229313712,13471.90310638234,16465.659352245086
2016-01-28,14636.463445274157,14636.463445274157,13172.817100746743,16100.109789801574
2016-01-29,13568.5227595837,13568.5227595837,12211.67048362533,14925.375035542073
2016-01-30,10301.13031328124,10301.13031328124,9271.017281953116,11331.243344609366
2016-01-31,9007.485902865403,9007.485902865403,8106.737312578863,9908.234493151944
2016-02-01,14469.263390778962,14469.263390778962,13022.337051701066,15916.18972985686
2016-02-02,16879.027610904897,16879.027610904897,15191.124849814409,18566.93037199539
2016-02-03,14193.702921987668,14193.702921987668,12774.332629788902,15613.073214186436
2016-02-04,15408.995149874549,15408.995149874549,13868.095634887093,16949.894664862004
2016-02-05,13525.652912482103,13525.652912482103,12173.087621233894,14878.218203730314
2016-02-06,9429.741429228747,9429.741429228747,8486.767286305872,10372.715572151623
2016-02-07,11213.819448375456,11213.819448375456,10092.43750353791,12335.201393213003
2016-02-08,13504.172318931442,13504.172318931442,12153.755087038298,14854.589550824587
2016-02-09,15909.387179060017,15909.387179060017,14318.448461154016,17500.32589696602
2016-02-10,14769.68840140004,14769.68840140004,13292.719561260037,16246.657241540046
2016-02-11,13463.67689141157,13463.67689141157,12117.309202270413,14810.044580552727
2016-02-12,14621.978959193555,14621.978959193555,13159.7810632742,16084.176855112912
2016-02-13,10274.041353172504,10274.041353172504,9246.637217855254,11301.445488489755
2016-02-14,9897.898319802363,9897.898319802363,8908.108487822128,10887.6881517826
2016-02-15,12305.064736303106,12305.064736303106,11074.558262672796,13535.571209933418
2016-02-16,13108.575857794003,13108.575857794003,11797.718272014603,14419.433443573405
2016-02-17,13547.896774487239,13547.896774487239,12193.107097038515,14902.686451935964
2016-02-18,13679.975516760773,13679.975516760773,12311.977965084696,15047.973068436851
2016-02-19,14333.378314489823,14333.378314489823,12900.04048304084,15766.716145938806
2016-02-20,9291.247674888276,9291.247674888276,8362.12290739945,10220.372442377105
2016-02-21,7749.497857022281,7749.497857022281,6974.548071320053,8524.44764272451
2016-02-22,13963.747206030232,13963.747206030232,12567.37248542721,15360.121926633255
2016-02-23,14149.77725107834,14149.77725107834,12734.799525970506,15564.754976186176
2016-02-24,14053.993821030483,14053.993821030483,12648.594438927435,15459.393203133532
2016-02-25,14529.379472336366,14529.379472336366,13076.44152510273,15982.317419570005
2016-02-26,14236.313759874149,14236.313759874149,12812.682383886735,15659.945135861564
2016-02-27,9362.910820418925,9362.910820418925,8426.619738377032,10299.201902460818
2016-02-28,8801.9853616516,8801.9853616516,7921.78682548644,9682.18389781676
2016-02-29,11599.336685215783,11599.336685215783,10439.403016694205,12759.270353737362
2016-03-01,13641.44204991567,13641.44204991567,12277.297844924104,15005.586254907237
2016-03-02,13370.507792523269,13370.507792523269,12033.457013270943,14707.558571775597
2016-03-03,13384.880302602598,13384.880302602598,12046.392272342338,14723.36833286286
2016-03-04,11786.534517061917,11786.534517061917,10607.881065355725,12965.187968768108
2016-03-05,7594.1303424704765,7594.1303424704765,6834.717308223429,8353.543376717525
2016-03-06,9694.358617557184,9694.358617557184,8724.922755801466,10663.794479312903
2016-03-07,12870.82853725782,12870.82853725782,11583.745683532037,14157.911390983603
2016-03-08,13540.021929180042,13540.021929180042,12186.019736262038,14894.024122098048
2016-03-09,12834.555554057022,12834.555554057022,11551.09999865132,14118.011109462726
2016-03-10,12783.303710171067,12783.303710171067,11504.973339153961,14061.634081188175
2016-03-11,13638.752384220104,13638.752384220104,12274.877145798095,15002.627622642116
2016-03-12,7915.299599159691,7915.299599159691,7123.769639243722,8706.82955907566
2016-03-13,8491.592588295462,8491.592588295462,7642.433329465915,9340.751847125008
2016-03-14,12076.783487968778,12076.783487968778,10869.105139171901,13284.461836765657
2016-03-15,12050.090070875058,12050.090070875058,10845.081063787553,13255.099077962564
2016-03-16,12120.634889674038,12120.634889674038,10908.571400706634,13332.698378641444
2016-03-17,12596.87152199672,12596.87152199672,11337.184369797049,13856.558674196393
2016-03-18,11840.64681050813,11840.64681050813,10656.582129457316,13024.711491558943
2016-03-19,9431.620838112882,9431.620838112882,8488.458754301593,10374.78292192417
2016-03-20,7244.0325334754025,7244.0325334754025,6519.629280127862,7968.435786822944
2016-03-21,11965.029013466128,11965.029013466128,10768.526112119516,13161.531914812742
2016-03-22,11655.905966972276,11655.905966972276,10490.315370275048,12821.496563669503
2016-03-23,13486.16405277451,13486.16405277451,12137.547647497058,14834.780458051962
2016-03-24,12179.120238414298,12179.120238414298,10961.20821457287,13397.032262255729
2016-03-25,12957.636877514356,12957.636877514356,11661.87318976292,14253.400565265792
2016-03-26,6427.02914806677,6427.02914806677,5784.326233260093,7069.732062873448
2016-03-27,8141.622815752049,8141.622815752049,7327.460534176845,8955.785097327254
2016-03-28,12644.364337369954,12644.364337369954,11379.927903632959,13908.800771106951
2016-03-29,11779.810032799141,11779.810032799141,10601.829029519227,12957.791036079057
2016-03-30,12705.734348017864,12705.734348017864,11435.160913216077,13976.307782819651
2016-03-31,11065.646549202915,11065.646549202915,9959.081894282623,12172.211204123207
2016-04-01,12934.934253273696,12934.934253273696,11641.440827946326,14228.427678601067
2016-04-02,9944.382870832791,9944.382870832791,8949.944583749511,10938.82115791607
2016-04-03,7244.410532738379,7244.410532738379,6519.969479464541,7968.851586012217
2016-04-04,10908.041571295907,10908.041571295907,9817.237414166317,11998.8457284255
2016-04-05,12749.640679739812,12749.640679739812,11474.676611765832,14024.604747713794
2016-04-06,12818.599833272829,12818.599833272829,11536.739849945547,14100.459816600112
2016-04-07,10659.016228028544,10659.016228028544,9593.11460522569,11724.9178508314
2016-04-08,10704.632780638232,10704.632780638232,9634.16950257441,11775.096058702056
2016-04-09,7096.798982208456,7096.798982208456,6387.119083987611,7806.478880429303
2016-04-10,5996.257000401611,5996.257000401611,5396.63130036145,6595.882700441773
2016-04-11,10035.74290697786,10035.74290697786,9032.168616280074,11039.317197675646
2016-04-12,9893.752956326249,9893.752956326249,8904.377660693624,10883.128251958875
2016-04-13,10073.777846691235,10073.777846691235,9066.400062022112,11081.15563136036
2016-04-14,10750.772521041199,10750.772521041199,9675.69526893708,11825.84977314532
2016-04-15,10963.771882140689,10963.771882140689,9867.39469392662,12060.149070354759
2016-04-16,8666.428502527226,8666.428502527226,7799.785652274503,9533.071352779949
2016-04-17,6080.632172599668,6080.632172599668,5472.5689553397015,6688.695389859635
2016-04-18,11547.658713350806,11547.658713350806,10392.892842015724,12702.424584685887
2016-04-19,10294.491331026959,10294.491331026959,9265.042197924264,11323.940464129655
2016-04-20,10404.464289573469,10404.464289573469,9364.017860616123,11444.910718530817
2016-04-21,11074.516293939341,11074.516293939341,9967.064664545407,12181.967923333277
2016-04-22,9223.081488120582,9223.081488120582,8300.773339308524,10145.389636932641
2016-04-23,7243.919717183366,7243.919717183366,6519.5277454650295,7968.311688901703
2016-04-24,6992.517459868401,6992.517459868401,6293.265713881561,7691.769205855241
2016-04-25,10678.770168618265,10678.770168618265,9610.893151756438,11746.647185480091
2016-04-26,10423.113205498616,10423.113205498616,9380.801884948754,11465.424526048479
2016-04-27,12537.29139883429,12537.29139883429,11283.56225895086,13791.02053871772
2016-04-28,9392.735304726746,9392.735304726746,8453.461774254072,10332.008835199422
2016-04-29,9448.41586611193,9448.41586611193,8503.574279500737,10393.257452723125
2016-04-30,5996.072738128386,5996.072738128386,5396.465464315547,6595.680011941225
2016-05-01,6030.3311641417795,6030.3311641417795,5427.298047727601,6633.3642805559575
2016-05-02,9191.719049556918,9191.719049556918,8272.547144601225,10110.89095451261
2016-05-03,10969.033312864489,10969.033312864489,9872.12998157804,12065.93664415094
2016-05-04,11151.963969939756,11151.963969939756,10036.76757294578,12267.160366933733
2016-05-05,9112.704034475119,9112.704034475119,8201.433631027607,10023.97443792263
2016-05-06,8803.648202113636,8803.648202113636,7923.283381902273,9684.013022325
2016-05-07,6864.172274289253,6864.172274289253,6177.755046860329,7550.589501718179
2016-05-08,5809.683010269057,5809.683010269057,5228.714709242152,6390.651311295964
2016-05-09,10130.122286869708,10130.122286869708,9117.110058182738,11143.13451555668
2016-05-10,9655.066764424528,9655.066764424528,8689.560087982076,10620.573440866981
2016-05-11,7891.9891165484,7891.9891165484,7102.790204893559,8681.18802820324
2016-05-12,10911.478277872684,10911.478277872684,9820.330450085416,12002.626105659954
2016-05-13,11116.75490806687,11116.75490806687,10005.079417260184,12228.43039887356
2016-05-14,5572.850957460204,5572.850957460204,5015.5658617141835,6130.1360532062245
2016-05-15,5770.1206780502,5770.1206780502,5193.10861024518,6347.1327458552205
2016-05-16,9481.577650891804,9481.577650891804,8533.419885802625,10429.735415980986
2016-05-17,9489.866137834404,9489.866137834404,8540.879524050964,10438.852751617846
2016-05-18,9774.381851430102,9774.381851430102,8796.943666287092,10751.820036573114
2016-05-19,11087.214238838118,11087.214238838118,9978.492814954307,12195.935662721931
2016-05-20,8861.991016041506,8861.991016041506,7975.791914437355,9748.190117645658
2016-05-21,5202.79310323223,5202.79310323223,4682.513792909008,5723.072413555454
2016-05-22,4597.423187958828,4597.423187958828,4137.680869162945,5057.165506754711
2016-05-23,8198.454373373332,8198.454373373332,7378.608936035998,9018.299810710665
2016-05-24,8861.332549443538,8861.332549443538,7975.199294499184,9747.465804387892
2016-05-25,10654.908213261722,10654.908213261722,9589.41739193555,11720.399034587896
2016-05-26,8309.456758040467,8309.456758040467,7478.51108223642,9140.402433844514
2016-05-27,9018.411516730857,9018.411516730857,8116.570365057772,9920.252668403944
2016-05-28,5825.595470942143,5825.595470942143,5243.035923847929,6408.155018036357
2016-05-29,7009.920235306905,7009.920235306905,6308.928211776215,7710.912258837596
2016-05-30,11229.354846675855,11229.354846675855,10106.41936200827,12352.290331343442
2016-05-31,8142.564636925976,8142.564636925976,7328.3081732333785,8956.821100618574
2016-06-01,8155.893636004685,8155.893636004685,7340.304272404216,8971.482999605154
2016-06-02,9662.291712850281,9662.291712850281,8696.062541565254,10628.52088413531
2016-06-03,9273.727317645298,9273.727317645298,8346.354585880768,10201.100049409828
2016-06-04,7557.678616576963,7557.678616576963,6801.910754919267,8313.44647823466
2016-06-05,6278.596700937468,6278.596700937468,5650.737030843721,6906.456371031216
2016-06-06,8159.18959082682,8159.18959082682,7343.270631744138,8975.108549909502
2016-06-07,9086.55656030342,9086.55656030342,8177.900904273078,9995.212216333763
2016-06-08,9582.974290878381,9582.974290878381,8624.676861790544,10541.27171996622
2016-06-09,9274.078319452537,9274.078319452537,8346.670487507285,10201.486151397792
2016-06-10,8941.15927854401,8941.15927854401,8047.043350689609,9835.275206398412
2016-06-11,6676.771348845041,6676.771348845041,6009.094213960537,7344.448483729546
2016-06-12,6767.550276152006,6767.550276152006,6090.795248536805,7444.305303767207
2016-06-13,9762.761736289163,9762.761736289163,8786.485562660248,10739.037909918081
2016-06-14,9013.523116152839,9013.523116152839,8112.170804537555,9914.875427768124
2016-06-15,8182.901196670428,8182.901196670428,7364.611077003386,9001.191316337472
2016-06-16,8482.940082501182,8482.940082501182,7634.6460742510635,9331.2340907513
2016-06-17,9529.948763155024,9529.948763155024,8576.953886839521,10482.943639470526
2016-06-18,4724.173924477365,4724.173924477365,4251.756532029629,5196.591316925103
2016-06-19,5902.609843702343,5902.609843702343,5312.348859332109,6492.870828072578
2016-06-20,7897.826528547826,7897.826528547826,7108.043875693043,8687.60918140261
2016-06-21,8311.194848269688,8311.194848269688,7480.075363442719,9142.314333096658
2016-06-22,9553.214432319272,9553.214432319272,8597.892989087344,10508.535875551199
2016-06-23,8459.205452733899,8459.205452733899,7613.284907460509,9305.12599800729
2016-06-24,8308.921124687742,8308.921124687742,7478.029012218968,9139.813237156517
2016-06-25,4145.410489548682,4145.410489548682,3730.8694405938136,4559.95153850355
2016-06-26,6249.156890432637,6249.156890432637,5624.241201389374,6874.072579475901
2016-06-27,8897.336066845799,8897.336066845799,8007.602460161219,9787.069673530379
2016-06-28,10413.647244958931,10413.647244958931,9372.282520463039,11455.011969454825
2016-06-29,7942.20022923264,7942.20022923264,7147.980206309376,8736.420252155904
2016-06-30,8469.761301265555,8469.761301265555,7622.785171138999,9316.737431392112
2016-07-01,8501.674683981806,8501.674683981806,7651.507215583626,9351.842152379988
2016-07-02,7080.799402580047,7080.799402580047,6372.719462322043,7788.879342838052
2016-07-03,5410.568370839117,5410.568370839117,4869.511533755205,5951.625207923029
2016-07-04,8542.642556381325,8542.642556381325,7688.378300743192,9396.906812019457
2016-07-05,8877.390928743549,8877.390928743549,7989.651835869195,9765.130021617904
2016-07-06,8463.024539679736,8463.024539679736,7616.722085711763,9309.32699364771
2016-07-07,7837.9494939881815,7837.9494939881815,7054.1545445893635,8621.744443387
2016-07-08,8487.486262557388,8487.486262557388,7638.737636301649,9336.234888813127
2016-07-09,6609.267325763355,6609.267325763355,5948.340593187019,7270.194058339691
2016-07-10,4516.519730464215,4516.519730464215,4064.8677574177937,4968.171703510637
2016-07-11,8459.661330500207,8459.661330500207,7613.695197450186,9305.627463550229
2016-07-12,7639.7474180094,7639.7474180094,6875.772676208459,8403.72215981034
2016-07-13,9549.126129251756,9549.126129251756,8594.213516326581,10504.038742176932
2016-07-14,6846.135471387078,6846.135471387078,6161.52192424837,7530.749018525787
2016-07-15,7826.671623635143,7826.671623635143,7044.004461271629,8609.338785998658
2016-07-16,5979.137934121758,5979.137934121758,5381.224140709583,6577.051727533934
2016-07-17,7179.660847805595,7179.660847805595,6461.694763025036,7897.626932586155
2016-07-18,8374.787321956292,8374.787321956292,7537.3085897606625,9212.266054151922
2016-07-19,7905.682018534336,7905.682018534336,7115.113816680902,8696.25022038777
2016-07-20,10363.389273076355,10363.389273076355,9327.05034576872,11399.728200383992
2016-07-21,7056.570446416278,7056.570446416278,6350.91340177465,7762.227491057906
2016-07-22,6329.126507595208,6329.126507595208,5696.213856835687,6962.039158354729
2016-07-23,6141.528281729595,6141.528281729595,5527.375453556635,6755.681109902554
2016-07-24,5216.341170577944,5216.341170577944,4694.707053520149,5737.975287635739
2016-07-25,7582.660283021957,7582.660283021957,6824.394254719761,8340.926311324154
2016-07-26,9339.520526783797,9339.520526783797,8405.568474105417,10273.472579462177
2016-07-27,8903.199762135326,8903.199762135326,8012.879785921793,9793.51973834886
2016-07-28,8124.512105255447,8124.512105255447,7312.060894729902,8936.963315780993
2016-07-29,7438.4271861661255,7438.4271861661255,6694.584467549513,8182.269904782739
2016-07-30,6705.666496787817,6705.666496787817,6035.099847109035,7376.2331464665995
2016-07-31,6504.753921448438,6504.753921448438,5854.278529303594,7155.229313593282
2016-08-01,8715.593403848781,8715.593403848781,7844.034063463903,9587.152744233661
2016-08-02,10695.262523644513,10695.262523644513,9625.736271280062,11764.788776008965
2016-08-03,7813.304171216483,7813.304171216483,7031.973754094835,8594.634588338133
2016-08-04,7393.525096236392,7393.525096236392,6654.172586612753,8132.8776058600315
2016-08-05,8263.691946188921,8263.691946188921,7437.322751570029,9090.061140807815
2016-08-06,5949.766261324226,5949.766261324226,5354.789635191804,6544.742887456649
2016-08-07,6264.223073443674,6264.223073443674,5637.800766099307,6890.6453807880425
2016-08-08,8829.24472316368,8829.24472316368,7946.320250847312,9712.169195480048
2016-08-09,9462.53929475447,9462.53929475447,8516.285365279024,10408.793224229918
2016-08-10,7899.784555123994,7899.784555123994,7109.806099611595,8689.763010636394
2016-08-11,10636.75456715983,10636.75456715983,9573.079110443847,11700.430023875813
2016-08-12,9153.319360559073,9153.319360559073,8237.987424503166,10068.651296614982
2016-08-13,7303.131931662391,7303.131931662391,6572.818738496152,8033.445124828631
2016-08-14,6557.944677647013,6557.944677647013,5902.150209882312,7213.739145411715
2016-08-15,9824.436259360795,9824.436259360795,8841.992633424716,10806.879885296876
2016-08-16,9983.071285145512,9983.071285145512,8984.764156630961,10981.378413660064
2016-08-17,9907.387943495076,9907.387943495076,8916.649149145569,10898.126737844585
2016-08-18,10149.519199402377,10149.519199402377,9134.56727946214,11164.471119342616
2016-08-19,10883.794741717777,10883.794741717777,9795.415267545999,11972.174215889556
2016-08-20,6598.656847535857,6598.656847535857,5938.791162782271,7258.522532289444
2016-08-21,7143.981727321563,7143.981727321563,6429.583554589407,7858.37990005372
2016-08-22,9612.683216740324,9612.683216740324,8651.414895066293,10573.951538414358
2016-08-23,11193.162777668766,11193.162777668766,10073.846499901889,12312.479055435642
2016-08-24,9127.940576602106,9127.940576602106,8215.146518941896,10040.734634262319
2016-08-25,11657.207062133864,11657.207062133864,10491.486355920479,12822.927768347252
2016-08-26,9868.674434653243,9868.674434653243,8881.80699118792,10855.541878118569
2016-08-27,5210.568581217901,5210.568581217901,4689.5117230961105,5731.625439339691
2016-08-28,6805.305239875687,6805.305239875687,6124.774715888118,7485.835763863257
2016-08-29,9389.12286956307,9389.12286956307,8450.210582606764,10328.035156519378
2016-08-30,10965.76376685444,10965.76376685444,9869.187390168996,12062.340143539885
2016-08-31,9527.998978828375,9527.998978828375,8575.199080945538,10480.798876711213
2016-09-01,9790.483791412935,9790.483791412935,8811.435412271641,10769.532170554228
2016-09-02,8403.69659633703,8403.69659633703,7563.326936703326,9244.066255970733
2016-09-03,6447.905289911618,6447.905289911618,5803.114760920456,7092.69581890278
2016-09-04,4514.714989375636,4514.714989375636,4063.2434904380725,4966.1864883132
2016-09-05,8882.040521643103,8882.040521643103,7993.836469478792,9770.244573807413
2016-09-06,11284.871372079046,11284.871372079046,10156.38423487114,12413.35850928695
2016-09-07,11369.215290462702,11369.215290462702,10232.293761416431,12506.136819508973
2016-09-08,11068.259561316238,11068.259561316238,9961.433605184615,12175.085517447862
2016-09-09,9735.62444898642,9735.62444898642,8762.062004087778,10709.186893885064
2016-09-10,7127.484679690344,7127.484679690344,6414.73621172131,7840.233147659379
2016-09-11,7211.974397391941,7211.974397391941,6490.776957652747,7933.171837131136
2016-09-12,9725.932857241518,9725.932857241518,8753.339571517366,10698.526142965671
2016-09-13,12448.971568163332,12448.971568163332,11204.074411347,13693.868724979666
2016-09-14,11884.537533888159,11884.537533888159,10696.083780499343,13072.991287276975
2016-09-15,10848.12187833695,10848.12187833695,9763.309690503254,11932.934066170645
2016-09-16,11158.174008346452,11158.174008346452,10042.356607511807,12273.991409181099
2016-09-17,7670.892126501778,7670.892126501778,6903.8029138516,8437.981339151956
2016-09-18,5462.59564646035,5462.59564646035,4916.336081814315,6008.8552111063855
2016-09-19,11072.288382017303,11072.288382017303,9965.059543815572,12179.517220219033
2016-09-20,10700.671840387102,10700.671840387102,9630.604656348392,11770.739024425813
2016-09-21,10444.428795385184,10444.428795385184,9399.985915846666,11488.871674923703
2016-09-22,11228.52561653446,11228.52561653446,10105.673054881014,12351.378178187906
2016-09-23,13371.055859952554,13371.055859952554,12033.950273957298,14708.16144594781
2016-09-24,8399.016829307893,8399.016829307893,7559.115146377104,9238.918512238683
2016-09-25,7229.676070763706,7229.676070763706,6506.708463687335,7952.6436778400775
2016-09-26,12337.998809422223,12337.998809422223,11104.19892848,13571.798690364447
2016-09-27,13228.998438625244,13228.998438625244,11906.09859476272,14551.89828248777
2016-09-28,12818.578898844407,12818.578898844407,11536.721008959967,14100.43678872885
2016-09-29,12017.934713223794,12017.934713223794,10816.141241901416,13219.728184546175
2016-09-30,11375.765255803622,11375.765255803622,10238.18873022326,12513.341781383986
2016-10-01,8756.303258367601,8756.303258367601,7880.6729325308415,9631.933584204362
2016-10-02,8494.511793037109,8494.511793037109,7645.060613733398,9343.96297234082
2016-10-03,13111.135945787139,13111.135945787139,11800.022351208425,14422.249540365854
2016-10-04,12915.482668769735,12915.482668769735,11623.934401892762,14207.03093564671
2016-10-05,13394.17836070486,13394.17836070486,12054.760524634374,14733.596196775346
2016-10-06,11873.633467556803,11873.633467556803,10686.270120801124,13060.996814312484
2016-10-07,13790.415666326748,13790.415666326748,12411.374099694072,15169.457232959423
2016-10-08,8555.643645972048,8555.643645972048,7700.079281374843,9411.208010569253
2016-10-09,10475.916698930983,10475.916698930983,9428.325029037886,11523.508368824083
2016-10-10,11975.568522177917,11975.568522177917,10778.011669960126,13173.12537439571
2016-10-11,14464.329410206505,14464.329410206505,13017.896469185855,15910.762351227157
2016-10-12,12989.704107106025,12989.704107106025,11690.733696395422,14288.67451781663
2016-10-13,12203.603316912442,12203.603316912442,10983.242985221199,13423.963648603687
2016-10-14,12434.1456460895,12434.1456460895,11190.731081480551,13677.560210698452
2016-10-15,8333.523186699882,8333.523186699882,7500.170868029894,9166.875505369871
2016-10-16,9119.716686230491,9119.716686230491,8207.745017607442,10031.68835485354
2016-10-17,13628.410141148672,13628.410141148672,12265.569127033805,14991.25115526354
2016-10-18,12593.833512766181,12593.833512766181,11334.450161489563,13853.2168640428
2016-10-19,13204.83033132398,13204.83033132398,11884.347298191582,14525.313364456379
2016-10-20,15432.781539553565,15432.781539553565,13889.50338559821,16976.059693508923
2016-10-21,15079.037855466999,15079.037855466999,13571.1340699203,16586.9416410137
2016-10-22,9377.735621748645,9377.735621748645,8439.962059573782,10315.50918392351
2016-10-23,9019.579145052236,9019.579145052236,8117.621230547013,9921.53705955746
2016-10-24,13652.24542497357,13652.24542497357,12287.020882476212,15017.469967470928
2016-10-25,14205.170501151588,14205.170501151588,12784.653451036429,15625.687551266748
2016-10-26,12627.869147566666,12627.869147566666,11365.082232809998,13890.656062323333
2016-10-27,13451.848156337885,13451.848156337885,12106.663340704097,14797.032971971674
2016-10-28,12098.740565618184,12098.740565618184,10888.866509056366,13308.614622180003
2016-10-29,9615.853021745654,9615.853021745654,8654.26771957109,10577.43832392022
2016-10-30,9901.908443576263,9901.908443576263,8911.717599218637,10892.09928793389
2016-10-31,13455.493473531853,13455.493473531853,12109.944126178669,14801.042820885039
2016-11-01,15568.748872660362,15568.748872660362,14011.873985394326,17125.6237599264
2016-11-02,12824.533484470592,12824.533484470592,11542.080136023533,14106.986832917653
2016-11-03,12640.900196268083,12640.900196268083,11376.810176641275,13904.990215894893
2016-11-04,14384.12590137845,14384.12590137845,12945.713311240605,15822.538491516296
2016-11-05,10522.751981130561,10522.751981130561,9470.476783017506,11575.027179243618
2016-11-06,11195.04695958866,11195.04695958866,10075.542263629795,12314.551655547528
2016-11-07,13860.36966826392,13860.36966826392,12474.332701437528,15246.406635090314
2016-11-08,15449.871311905254,15449.871311905254,13904.88418071473,16994.85844309578
2016-11-09,14383.965131991505,14383.965131991505,12945.568618792355,15822.361645190656
2016-11-10,14300.461245411982,14300.461245411982,12870.415120870784,15730.50736995318
2016-11-11,15406.680685052146,15406.680685052146,13866.012616546932,16947.348753557362
2016-11-12,10367.160106667621,10367.160106667621,9330.44409600086,11403.876117334385
2016-11-13,8170.794286437644,8170.794286437644,7353.71485779388,8987.873715081409
2016-11-14,16145.118606242146,16145.118606242146,14530.606745617932,17759.63046686636
2016-11-15,16095.729220961706,16095.729220961706,14486.156298865535,17705.302143057877
2016-11-16,14136.382258548972,14136.382258548972,12722.744032694076,15550.02048440387
2016-11-17,15203.289751567585,15203.289751567585,13682.960776410826,16723.618726724344
2016-11-18,15346.278731080283,15346.278731080283,13811.650857972256,16880.906604188312
2016-11-19,10191.486478950095,10191.486478950095,9172.337831055085,11210.635126845105
2016-11-20,9409.284947622793,9409.284947622793,8468.356452860515,10350.213442385073
2016-11-21,14310.111017404985,14310.111017404985,12879.099915664487,15741.122119145484
2016-11-22,14997.700528509233,14997.700528509233,13497.93047565831,16497.470581360158
2016-11-23,16236.662885411137,16236.662885411137,14612.996596870023,17860.32917395225
2016-11-24,15647.360656088918,15647.360656088918,14082.624590480027,17212.096721697813
2016-11-25,14772.108737925666,14772.108737925666,13294.8978641331,16249.319611718234
2016-11-26,10892.238969289863,10892.238969289863,9803.015072360877,11981.46286621885
2016-11-27,7296.798397235151,7296.798397235151,6567.118557511636,8026.478236958667
2016-11-28,16403.08151687878,16403.08151687878,14762.773365190904,18043.389668566662
2016-11-29,13549.999070103004,13549.999070103004,12194.999163092703,14904.998977113306
2016-11-30,14961.751539305758,14961.751539305758,13465.576385375183,16457.926693236335
2016-12-01,14238.074942261055,14238.074942261055,12814.26744803495,15661.882436487162
2016-12-02,14095.67883773729,14095.67883773729,12686.110953963562,15505.246721511021
2016-12-03,11442.179841088797,11442.179841088797,10297.961856979917,12586.397825197677
2016-12-04,9834.127855574696,9834.127855574696,8850.715070017226,10817.540641132166
