ds,yhat,yhat_lower,yhat_upper
2017-04-02,6744.006321106067,-235.3902385067673,13830.56852144629
2017-04-03,5790.547059487716,-779.5669690620805,12963.682033705685
2017-04-04,6683.765496603949,-44.07711851340417,13434.744319131929
2017-04-05,7277.430086297896,467.9354365444202,14213.181637400909
2017-04-06,6517.063528712029,-232.05215602259435,13274.975957393644
2017-04-08,6819.083086090576,-54.73706363936026,13356.42428895827
2017-04-09,7226.893165915986,361.1656389527841,13558.16472460319
2017-04-12,7721.5592435336375,972.5412153047672,14287.19702460318
2017-04-13,6924.626223179549,336.50633459107956,13425.223195747183
2017-04-14,6980.921260403341,538.9659786654006,13394.253229402178
2017-04-15,7118.9691244433425,232.56403406410632,13680.454398940718
2017-04-17,6423.896001883219,87.28777069887069,13157.594327239773
2017-04-18,7217.616590009404,785.0578479617607,14301.20592900043
2017-04-19,7693.816777048804,619.8007532113083,14328.44935330957
2017-04-20,6800.07149538409,172.63792463855899,13273.812212369796
2017-04-21,6757.2785031935655,191.49957971377577,13272.950714029303
2017-04-22,6796.238049256973,158.6142121507872,12807.699659164406
2017-04-23,7037.594779526944,430.79846880224477,13978.402128679476
2017-04-24,5912.395139624075,-633.6509218052815,12809.056773184857
2017-04-25,6621.017061845417,160.27569205198986,13323.46973614453
2017-04-26,7021.50699209885,673.102440959688,13641.460799822018
2017-04-27,6063.733183356323,-955.0331354687099,12401.061616757795
2017-04-28,5970.417452523511,-267.970027084475,12377.361534888267
2017-04-29,5974.232073109377,-391.41201354326216,12697.033162448943
2017-04-30,6197.335656025615,-657.478874950111,12883.182637219983
2017-05-01,5072.11959919355,-1482.4173727835832,12039.28058672708
2017-05-03,6238.1821682161935,-576.2586762897886,13114.6494310863
2017-05-04,5338.128926888073,-1811.627360817725,12063.771805092758
2017-05-05,5321.451171332895,-1399.7007243930238,11807.452221955977
2017-05-06,5420.035907851213,-1558.4607892352708,11939.239366755643
2017-05-09,5623.524486499665,-1165.4896128051396,12305.798599637325
2017-05-10,6212.562725425384,-34.681900771058665,13616.998646790735
2017-05-12,5617.213370377242,-1340.0597770014906,11788.687204584961
2017-05-13,5880.472360590916,-707.5947230034371,12305.066377663017
2017-05-14,6378.131558846417,83.771436421611,13171.311756548477
2017-05-18,6662.683675208886,388.9396994030664,13326.6978032284
2017-05-19,6914.693062831887,-233.48206276199517,13337.66913831798
2017-05-20,7263.563719140277,462.0908166957876,14496.189500540402
2017-05-21,7824.702684210092,1286.9372300486668,14997.521254070769
2017-05-22,7024.181063639078,197.5622914553752,13336.344213065648
2017-05-23,8055.409234433645,1510.7688932881276,14463.323860888178
2017-05-24,8771.283332360266,2501.44098062179,15561.70936178476
2017-05-25,8116.106461507573,1334.314969889931,14693.12055648182
2017-05-26,8305.945530248388,2014.2964390180118,15325.04731533585
2017-05-29,8088.301510163725,1402.0542272001355,14593.331974287961
2017-05-30,8969.952796281774,2343.948732651487,15689.601701498432
2017-06-02,8689.561951632983,2231.6725171423436,15001.786531211976
2017-06-03,8758.618369653916,2220.8618067441976,15047.82592021423
2017-06-04,9014.912984557317,2320.743635935774,15690.715045512821
2017-06-05,7890.528555962524,762.8487869970129,14555.913405907442
2017-06-06,8584.421013889309,2342.3662457889554,14720.743758224246
2017-06-07,8956.279487281457,2272.683766882191,15558.044434479814
2017-06-08,7957.130958741425,1286.6470977099452,14680.314302203391
2017-06-09,7809.1544661009875,1498.2963824199765,14499.541974377407
2017-06-10,7746.190082287132,1378.9881393615049,14427.249978437385
2017-06-11,7891.127622831787,719.8308728669542,13593.972015836045
2017-06-12,6678.048565090654,212.38789098330952,12986.98790663824
2017-06-13,7306.968088401109,584.3627764953675,13937.366287808818
2017-06-14,7638.592778148237,1447.3265489201892,14337.672659807404
2017-06-15,6624.323915258404,-153.5779774959672,12939.532009480607
2017-06-17,6456.349749444417,-86.62887375404995,13333.489802720385
2017-06-18,6657.332590909042,231.82414778756223,13383.983157840983
2017-06-19,5521.271786233592,-1186.1318660861157,12194.429804856602
2017-06-20,6245.6946694041935,-15.861236705422126,13163.230418192135
2017-06-21,6688.943390629988,420.20752008072736,13131.410780887234
2017-06-23,5796.251979864458,-1297.0883085569606,12258.94999915478
2017-06-24,5908.677222006396,-568.7438218598053,12682.415588969947
2017-06-26,5265.0669411950885,-1304.7707909343453,11968.07987052214
2017-06-27,6132.340522821835,-283.6528334371146,12599.48575716259
2017-06-28,6712.486547762515,208.08109711562986,13580.359729498554
2017-06-30,6064.79954288022,-831.5489884954275,12642.654073358886
2017-07-05,7332.616055217595,350.0508781990295,13541.66861212957
2017-07-06,6589.11112453129,102.9212822346809,13079.14537228593
2017-07-08,6901.148716334788,-342.9750987781043,13665.090152366645
2017-07-09,7303.157275499984,345.210847268722,13968.396082607085
2017-07-10,6338.207471973122,-431.0080582283017,13063.68640160403
2017-07-11,7200.713970492889,77.04978840997532,13487.533350008664
2017-07-12,7748.228626463392,1259.6739735754616,14565.42777920773
2017-07-13,6929.164001598479,163.27180178154583,13480.858436246332
2017-07-14,6961.667036918463,264.799297350388,13254.543380090608
2017-07-15,7077.0418655233825,326.1289447468656,13691.18318632341
2017-07-18,7134.410050581002,222.54422097527728,13670.068573285353
2017-07-20,6729.430146237713,-2.8144712598858477,13326.014481798135
2017-07-21,6708.787331998179,75.01415365898842,13281.141973017122
2017-07-22,6781.678769196232,-49.23568144021213,13015.877796014314
2017-07-23,7069.003167247286,671.301495335362,13886.00832582351
2017-07-24,6003.641422824214,-211.2788641292986,12477.495402611617
2017-07-26,7262.816779584481,673.3658577728486,13810.459443143338
2017-07-27,6396.746157289416,-31.517075027853746,13375.165920499641
2017-07-28,6401.752656811892,-148.8417758148881,13016.915739684502
2017-07-29,6509.21522427165,202.2864494600441,13739.792373130644
2017-07-31,5821.307382458079,-1036.0898577849168,12687.802135554712
2017-08-01,6651.414226639506,-43.01539274605805,13627.908350012363
2017-08-02,7186.945745793492,359.23139982465847,13931.850431139146
2017-08-03,6375.88178251024,-58.169024565819115,12820.911852468033
2017-08-04,6434.468206708629,-185.07593860954543,13430.178350158025
2017-08-05,6592.4113446584615,-391.48926825214613,13570.04586834358
2017-08-07,5989.988773516042,-685.0606768516974,12472.784696838924
2017-08-08,6852.273942925213,222.12859929234253,13542.836800498686
2017-08-09,7411.634119523819,1109.4410858319916,14580.367736630218
2017-08-10,6615.41508132267,207.05220217943625,13077.945549955963
2017-08-11,6679.208615039227,365.71587467203466,12913.966454919107
2017-08-12,6832.626219452067,6.684362146006639,13623.13397183059
2017-08-13,7193.612224659111,337.8061047948722,13537.57223220749
2017-08-14,6192.818884631163,-665.9012898813188,12634.905451714118
2017-08-16,7542.901943255243,861.9188200887542,14884.810123412888
2017-08-18,6712.962758196638,76.56933123045955,13707.603752609859
2017-08-21,6054.604705407047,-446.86868223688333,12846.924550300932
2017-08-22,6826.638789694188,325.5176516185429,13552.26501191934
2017-08-23,7290.175459049139,563.2178194047199,14214.542084159388
2017-08-24,6395.22820119684,-474.94998293128384,12574.202315979828
2017-08-25,6359.504105009781,-129.4933268250446,13075.310168546908
2017-08-26,6415.249741116468,-170.06417981128484,13198.321158036022
2017-08-28,5595.286852489817,-1129.1100469951245,12085.983062939364
2017-08-29,6347.0823461425025,-180.32150221287222,13275.621234878003
2017-08-30,6798.621934462141,68.02280266237615,13523.846446320242
2017-08-31,5900.060239776168,-533.3428658694003,12597.294584765286
2017-09-01,5868.723363261544,-764.4520775616172,12796.048215946625
2017-09-02,5936.538893860667,-366.9017920240834,12487.114826922178
2017-09-03,6223.233582933834,-430.9444097673223,12981.200345326988
2017-09-05,5944.097947316225,-550.0431660879501,12579.54783494902
2017-09-07,5571.3798810901635,-521.3875897126866,12220.19863298471
2017-09-08,5581.0932452996285,-1470.6525038717027,12105.056070147
2017-09-09,5691.043591412278,-385.51602247060146,12743.781594124579
2017-09-10,6019.831838196269,-953.7510650368488,12306.78559609397
2017-09-11,4999.109669434226,-1630.1972329260916,11955.053833980475
2017-09-12,5820.754403248922,-687.1571868866089,12804.230270340493
2017-09-13,6343.741542088807,-380.4407106504831,13841.03152800845
2017-09-15,5554.5674501391895,-1369.520253728398,12933.520771670028
2017-09-16,5688.139020275607,-719.7610465745082,12468.950698642588
2017-09-17,6035.66767127936,-812.694511850976,12557.31572194584
2017-09-18,5028.871705147875,-1603.0079573156474,11825.621006210356
2017-09-19,5859.421234517327,-920.8906730709695,12514.404617644544
2017-09-20,6386.724018951949,-686.4423429412335,13012.495278350742
2017-09-21,5559.784755272265,-1147.81183833718,12536.1802837476
2017-09-22,5594.1058610518785,-1028.007890831772,12812.69072229476
2017-09-23,5720.857724683022,-1086.0643153982833,12753.649072345743
2017-09-26,5859.37895670836,-788.9589064644124,12751.493860945464
2017-09-27,6373.950019490666,-331.5106686079681,13023.494304924576
2017-09-28,5534.646693720166,-1370.459250792544,12328.503213525684
2017-09-29,5557.3679719401625,-1215.6141793665422,12436.221645193462
2017-09-30,5673.87220951733,-1213.1510457761594,11947.192331556906
2017-10-02,4979.421540870357,-1279.2329504295294,11855.569144697916
2017-10-03,5793.4556173218425,-722.2692074205523,12501.938611328334
2017-10-04,6306.216951719434,-540.1454946214757,12698.778878423218
2017-10-05,5467.503150453678,-1354.1541696205995,12378.188278615276
2017-10-06,5492.833802114532,-748.3267761652108,12166.775765777422
2017-10-07,5613.755149689096,-1065.2477277635614,12288.713759021524
2017-10-10,5753.43020402907,-935.1732288491296,12933.6894158209
2017-10-11,6273.482353718735,-202.76002845799212,12983.395285704928
2017-10-12,5441.626357247957,-974.8737022136123,11940.785513315412
2017-10-13,5472.671535169824,-1085.343870122563,11775.215839554668
2017-10-14,5597.7735698648785,-951.3093275058852,12116.464766540294
2017-10-15,5935.5408430748,-965.8449317614304,12468.26841543036
2017-10-16,4918.520294566669,-1640.5755004188356,12111.3358120168
2017-10-17,5737.419609050641,-687.4746565951243,12019.001134887214
2017-10-18,6252.595540236563,-476.2887836213801,12315.48327843544
2017-10-22,5873.901015573793,-1037.2446417332828,12275.840867763598
2017-10-24,5648.555512989723,-974.0417698682222,12392.805300492166
2017-10-25,6150.667616898256,-549.1530465811909,12831.131942803808
2017-10-26,5300.215050413998,-1725.9249693608865,11732.4585688005
2017-10-27,5312.684288922568,-1157.843823678633,11900.727087697594
2017-10-28,5420.598256125536,-1600.7778981321776,12009.808959035936
2017-10-29,5743.87748490436,-498.65060187568355,12639.41790612798
2017-10-30,4716.755432752518,-2035.6756461627285,11361.046148335996
2017-10-31,5530.77406634771,-1440.289973418069,11922.530247533745
2017-11-01,6048.070605153296,-400.4649625356244,13092.101585296783
2017-11-02,5219.668833624941,-1035.3733614350806,12308.475667947561
2017-11-03,5261.146047925253,-1452.892672969697,11981.330999115735
2017-11-04,5405.202423942104,-1261.4940975230752,11999.708056956531
2017-11-05,5771.653278597229,-577.2618512406979,12476.473875910486
2017-11-07,5664.688876424018,-1174.902129192502,12302.128974136967
2017-11-08,6243.612875695572,-518.089022632833,12159.950086803376
2017-11-09,5481.537315851309,-1223.281701185946,11432.735377640465
2017-11-10,5592.727479779788,-653.3071633971169,12489.75103326372
2017-11-11,5808.683557673928,-628.0704882474273,12862.49573618363
2017-11-12,6247.80598794088,-1176.8362918003327,12388.45130728345
2017-11-13,5342.80565951588,-1483.5531039263853,11971.21470732609
2017-11-15,6927.254243954664,527.0888686571992,14107.84859126529
2017-11-17,6390.192135236599,-8.895897467090013,12999.56523521935
2017-11-19,7125.505386068491,234.57534595795047,14130.757366805265
2017-11-20,6245.1053259022665,-505.4340594728148,12843.211673962121
2017-11-21,7197.603342243823,292.50551623778347,13521.057923236121
2017-11-22,7842.750542406214,1277.498425624806,14469.09171297453
2017-11-23,7128.965583963933,256.83623819495625,13857.213670556552
2017-11-24,7268.478773235957,793.2086896200593,13899.18765517841
2017-11-26,7916.1763133645945,1410.12492082878,14965.359091204471
2017-11-27,6974.588144814029,725.4205011077535,13506.52094798261
2017-11-28,7855.355994694985,762.666364457433,14171.950013278116
2017-11-30,7617.694926232631,838.1687163146003,13720.811188481553
2017-12-01,7663.028312136284,1017.8691542061616,14625.624988056008
2017-12-02,7788.046037769698,1196.1801542590454,14385.115782774883
2017-12-03,8112.276521418389,1590.347337960987,14392.60430804141
2017-12-04,7070.548240303063,535.9717082070723,13961.460021326871
2017-12-05,7853.039584419519,1271.4779303506032,14162.146841756847
2017-12-08,7397.884557896077,518.4367439262872,13829.689043106417
2017-12-09,7451.752241464968,767.8088239166691,13983.173114164321
2017-12-10,7715.532969076042,1003.0497573827078,14691.465883254383
2017-12-11,6625.32551549807,3.3235542975210817,13876.103166767383
2017-12-12,7371.858827008284,978.4616356150347,13792.03516073629
2017-12-13,7819.301694565834,545.1859670768772,14351.568109450898
2017-12-14,6920.010383951241,703.8173116795629,13666.322859470969
2017-12-16,6959.877579821246,476.92099642525807,13643.296265999643
2017-12-17,7252.828329461032,1030.06448895113,14066.9356128561
2017-12-19,6999.677878823046,705.3062173255144,13330.711916802413
2017-12-20,7505.5481994792935,789.4272043176753,13803.82859937369
2017-12-21,6671.388394672988,58.84705692308008,13448.727898268256
2017-12-22,6710.1254991463675,-32.69323551672332,13447.045759195575
2017-12-23,6853.500692822887,153.21918047959358,13774.657957052992
2017-12-25,6241.837264027204,-488.39306526609937,12584.391605597837
2017-12-26,7107.006921883492,235.23038500061176,13859.95792332586
2017-12-27,7676.300895076382,942.5481562821707,14640.595577647051
2017-12-29,6985.794146896307,99.3408106195733,13027.130895854234
2017-12-31,7561.677095679678,1077.3328932475176,13930.28304213266
2018-01-01,6600.40654445625,-663.788142478007,13456.250720125634
2018-01-02,7470.057613765374,631.9154181312391,14321.293793630008
2018-01-03,8031.870693457015,1469.368199437815,14878.852425578232
2018-01-04,7235.246979085163,510.1772338271533,14287.915659574077
2018-01-05,7291.689736891673,1201.1169519034222,13856.546528863126
2018-01-06,7432.587018068522,1225.7107204820165,13956.960480997044
2018-01-07,7776.070188106149,1592.666329111977,14471.97314003827
2018-01-08,6756.325650756082,-220.02450069829672,12997.070213291921
2018-01-09,7560.725293155139,1219.3792510392584,14356.75793606546
2018-01-10,8052.384015429275,1302.4304635898845,14982.03584881207
2018-01-11,7182.599294258562,585.3491347746931,13890.051237514035
2018-01-12,7164.5464166556,20.096267555482974,13831.31203217346
2018-01-13,7231.585296551511,402.4369245792125,14164.79987287297
2018-01-14,7503.716251723353,912.7622673560224,14180.92976588037
2018-01-15,6417.080266698607,-663.6623349103334,12870.952308869346
2018-01-16,7160.454520181823,412.9051347322979,13769.51389557601
2018-01-17,7598.692512644504,1047.2822182881177,14415.887386554119
2018-01-18,6684.539004218218,368.9707181045689,13469.796304224745
2018-01-19,6632.094615960602,-35.11215098545932,13056.255781754617
2018-01-20,6675.669707844389,293.9946945935419,13437.768843944368
2018-01-21,6935.867199030996,97.25167576031588,13708.166523357506
2018-01-22,5849.307100463893,-526.5949193543717,12782.125302397208
2018-01-23,6604.52773791358,374.97798816495384,13319.343203093906
2018-01-24,7066.3528020408585,338.52137118991186,13240.291037355528
2018-01-25,6187.128440408199,-496.4664815025685,13348.16051744166
2018-01-26,6180.005157471491,-327.55103068251924,12881.290690013255
2018-01-27,6278.386522678263,-680.4005284042769,12967.471693805166
2018-01-28,6601.685353206757,213.71888647408744,12994.12485620614
2018-01-29,5585.316161996085,-331.6379997005174,12647.54064864513
2018-01-30,6416.041922044333,-484.26909430104985,13125.177617676558
2018-01-31,6957.303085402796,327.3450996821983,13717.016718308792
2018-02-01,6159.90623162481,-756.1330564298432,13109.25253000785
2018-02-02,6235.146355492065,-561.2726410233472,12457.256632676022
2018-02-03,6414.866703503026,-58.42678719449582,13005.214689173876
2018-02-04,6816.89755174806,90.91573249367455,13580.137989961684
2018-02-05,5875.3186676789355,-744.7048251668763,12581.4236826459
2018-02-06,6775.246715782478,211.07696759159575,13431.450641245854
2018-02-07,7379.114679954084,407.71945065280886,14078.42404343331
2018-02-08,6636.794353003064,-6.348645019729883,14045.133088012204
2018-02-09,6758.535826632119,323.0472077554346,13185.565517880197
2018-02-10,6975.61062155841,983.0746075290831,14078.016043816162
2018-02-11,7405.401510352126,469.9616290115829,13902.235075344233
2018-02-12,6481.900744853613,73.9077163618628,13632.244260394247
2018-02-13,7389.902225240243,504.5921721681938,14210.406194505456
2018-02-14,7992.19490406241,1257.0347399525363,14527.853815714281
2018-02-15,7239.083221487884,885.8766690612163,13913.381106641653
2018-02-16,7341.1094514434335,1019.3112885917955,14083.533675859479
2018-02-17,7530.248273080648,1038.33270527082,14225.854804331797
2018-02-18,7924.619119550694,1295.3763775123093,14263.782204366667
2018-02-19,6959.195696032927,261.176321428792,13840.665672412635
2018-02-20,7819.383043950685,1365.1102655034565,14454.583188857332
2018-02-21,8369.11006584586,2039.4294609252327,14718.247754042346
2018-02-22,7559.73828280044,352.89789580195793,13828.211343316148
2018-02-23,7602.562705907716,915.9136245778168,13780.461791855265
2018-02-24,7730.558694436594,1021.1736166655473,14303.324251328982
2018-02-25,8062.722571630418,1456.0913420398035,14958.286842209822
2018-02-26,7035.002637977398,29.866684454903538,13459.27444229194
2018-02-27,7833.275233248083,1092.0328057860954,14353.348657091781
2018-02-28,8322.353705057325,1618.0512578735186,14604.684379016244
2018-03-01,7454.305266888618,779.3999964732508,14239.316302017183
2018-03-02,7440.75180448618,889.9265053887611,14011.109841260895
2018-03-03,7515.191207102066,1361.9820423615809,14553.949914337387
2018-03-04,7796.988358046907,1427.1454233974418,14537.112641689437
2018-03-05,6722.548846204387,134.94080793417876,13628.846870612684
2018-03-06,7477.713554724521,422.79003941840745,14248.441028351366
2018-03-07,7927.701241805794,871.6698614398664,14171.48583078947
2018-03-08,7024.847727097748,656.8990312992585,13510.789705234549
2018-03-09,6980.717464994114,132.03892066624118,13632.377058334945
2018-03-10,7029.006469575058,363.8430523162824,14297.761924425915
2018-03-11,7289.186923809847,668.542155212346,13319.425208848153
2018-03-12,6197.922945241332,-120.76111294402874,12601.926636834041
2018-03-13,6940.879312144372,604.6900489331467,13466.556366140505
2018-03-14,7383.589812877389,1024.5582054238453,14007.057908903851
2018-03-15,6478.607890221904,-152.18946144513944,13138.107390602301
2018-03-16,6437.415632990048,-98.59797543275405,12933.992624347187
2018-03-17,6493.893117828298,-162.92545076893526,12978.683354318397
2018-03-18,6767.600359143246,-79.03028995721232,13581.014706223123
2018-03-19,5695.4185283256365,-905.2839737448527,12092.132479646258
2018-03-20,6462.7566950061355,-279.4977897872207,13141.70392502038
2018-03-21,6935.331095261909,38.76679965855731,13539.835439949808
2018-03-22,6065.714415060675,-634.1038116589552,12919.39877004563
2018-03-23,6065.032106018153,-738.5427183220144,13006.344571236452
2018-03-24,6166.991377310886,-514.5809550700991,12624.700937105581
2018-03-25,6490.797534914653,0.22185759867698363,13641.454142444041
2018-03-26,5473.021871352107,-939.2551549150642,11494.204192132016
2018-03-27,6298.2120098287605,-542.4476356816709,13531.493179311621
2018-03-28,6831.592090651697,771.7636726708571,13746.183072378883
2018-03-29,6025.024978532115,-284.7412349595647,12585.338288663903
2018-03-30,6088.514179317805,-132.14163797067138,12070.594069296581
2018-03-31,6254.814296219996,-529.8716844330271,12792.660507021605
