Order Date,Category,Sub-Category,Region,Segment,Sales,Quantity,Discount,Profit
2016-05-15,Technology,Phones,South,Consumer,8957.208276310546,8,0.0,1136.700874457405
2016-05-16,Furniture,Chairs,East,Corporate,1052.2439209804015,2,0.1,405.9302345137616
2016-05-16,Technology,Phones,West,Consumer,2825.0763042459894,5,0.0,457.65756478633006
2016-05-16,Technology,Phones,West,Consumer,900.5909569963716,4,0.0,353.2853265412558
2016-05-16,Office Supplies,Paper,Central,Consumer,1660.7268217259493,4,0.0,441.78564997482863
2016-05-16,Furniture,Furnishings,South,Home Office,2287.323207894395,8,0.0,801.413062472067
2016-05-16,Office Supplies,Storage,South,Consumer,2088.0873767373414,7,0.1,217.62962402702556
2016-05-17,Office Supplies,Binders,Central,Corporate,94.39724436425227,2,0.0,30.037774743610537
2016-05-17,Technology,Phones,East,Consumer,6891.658419286861,7,0.0,1615.6752859481473
2016-05-17,Technology,Machines,East,Home Office,1365.9524934391325,2,0.0,519.5832174116449
2016-05-17,Furniture,Tables,East,Corporate,4374.86630075182,4,0.1,1433.1390249959736
2016-05-17,Technology,Machines,South,Home Office,4076.0138584309752,6,0.0,720.770164146749
2016-05-17,Furniture,Chairs,Central,Home Office,370.28217137742996,1,0.1,135.61687402826317
2016-05-18,Technology,Machines,South,Corporate,1501.394683066631,1,0.0,582.5343394223391
2016-05-18,Technology,Copiers,East,Corporate,10834.427206241264,7,0.0,1444.0072898016442
2016-05-18,Office Supplies,Envelopes,West,Corporate,3013.289275373697,8,0.0,1033.672697830205
2016-05-18,Office Supplies,Envelopes,South,Corporate,2463.775869643678,8,0.2,801.5324652781533
2016-05-19,Technology,Accessories,East,Consumer,8401.543711751205,6,0.1,2468.302855989467
2016-05-19,Technology,Phones,West,Corporate,17075.903046454456,9,0.0,1769.9259504392567
2016-05-19,Office Supplies,Appliances,Central,Home Office,1014.2982788145206,4,0.2,286.64242163261844
2016-05-19,Office Supplies,Appliances,West,Consumer,98.53751118860617,5,0.2,19.31349662219586
2016-05-19,Technology,Machines,West,Corporate,6310.884333728792,9,0.0,1726.7548676362562
2016-05-20,Technology,Machines,Central,Home Office,7399.292077557171,5,0.0,1887.5562640177384
2016-05-20,Furniture,Bookcases,Central,Home Office,717.7830296619062,3,0.0,153.25104165604085
2016-05-20,Furniture,Bookcases,West,Home Office,4667.41539497882,4,0.0,1497.6395474789867
2016-05-20,Technology,Copiers,Central,Home Office,2364.5187873649274,2,0.2,617.0758105616452
2016-05-21,Office Supplies,Fasteners,West,Corporate,479.94464360962735,4,0.1,129.93980524846995
2016-05-21,Technology,Copiers,South,Consumer,2341.290700569664,3,0.0,278.7234196724695
2016-05-21,Furniture,Furnishings,West,Home Office,10370.457033963845,8,0.0,3784.6557332721663
2016-05-22,Technology,Phones,Central,Corporate,10022.779431180363,6,0.0,3299.3652757767168
2016-05-22,Technology,Machines,Central,Home Office,9139.543166927146,8,0.2,1591.6024097569841
2016-05-22,Office Supplies,Appliances,Central,Consumer,1358.0412822981057,3,0.0,288.21943879592624
2016-05-22,Office Supplies,Paper,East,Corporate,1715.392080298248,9,0.0,580.6239476117076
2016-05-22,Furniture,Furnishings,West,Home Office,1119.1657513821028,4,0.15,360.30254078620527
2016-05-22,Technology,Copiers,South,Home Office,558.7005156564857,9,0.1,131.75565836271699
2016-05-22,Technology,Copiers,East,Consumer,7992.071950675444,6,0.15,1238.9967260579044
2016-05-22,Furniture,Furnishings,East,Consumer,9389.060086382207,9,0.0,3475.111700385781
2016-05-23,Furniture,Bookcases,East,Home Office,501.2150104149647,4,0.1,59.50940113730155
2016-05-23,Office Supplies,Art,South,Corporate,1308.6311998070196,3,0.0,390.50203039672573
2016-05-23,Furniture,Chairs,East,Corporate,2571.2550476678107,4,0.15,733.1066582608728
2016-05-23,Furniture,Tables,South,Consumer,1447.674303166192,5,0.0,544.4682395723637
2016-05-24,Furniture,Furnishings,Central,Consumer,5851.42582037054,4,0.0,1281.7866641601731
2016-05-24,Office Supplies,Art,West,Consumer,2105.425796760401,5,0.15,227.98564748547892
2016-05-24,Office Supplies,Envelopes,West,Consumer,2030.807738435425,5,0.0,674.6104483015365
2016-05-24,Office Supplies,Storage,West,Consumer,803.6200626968078,5,0.3,240.97233028650155
2016-05-24,Furniture,Tables,Central,Consumer,2803.7244605609158,6,0.0,335.07812840228473
2016-05-25,Furniture,Bookcases,East,Consumer,6968.1212424426285,7,0.2,1145.6679622068264
2016-05-25,Furniture,Tables,South,Home Office,2667.0602967590767,4,0.0,337.3039094101
2016-05-25,Office Supplies,Paper,East,Consumer,1041.6848137008512,5,0.0,385.6677603854932
2016-05-25,Furniture,Furnishings,West,Corporate,5476.57153986914,4,0.0,1726.1591898981826
2016-05-25,Technology,Accessories,West,Consumer,6648.581242594487,9,0.1,2356.133045595943
2016-05-26,Furniture,Tables,West,Corporate,946.640988978675,6,0.0,209.54364288989095
2016-05-26,Furniture,Furnishings,South,Corporate,8373.647920833033,7,0.15,2892.930148324701
2016-05-26,Furniture,Tables,South,Consumer,10662.202917877505,8,0.1,3560.9063804906737
2016-05-26,Technology,Accessories,West,Corporate,3856.315030998798,2,0.0,1203.9550025687904
2016-05-26,Furniture,Furnishings,South,Consumer,2403.1897168401997,5,0.0,555.8474704209785
2016-05-26,Furniture,Chairs,East,Home Office,9083.581785337834,7,0.0,2899.5084733411663
2016-05-27,Furniture,Chairs,East,Consumer,4127.809957977607,3,0.0,1143.66989389112
2016-05-27,Technology,Phones,Central,Consumer,8827.386244602965,8,0.2,2804.7333945448304
2016-05-28,Technology,Copiers,South,Corporate,8585.776462700578,8,0.0,1211.236162796083
2016-05-28,Technology,Phones,East,Corporate,8781.483771372416,6,0.0,2200.7917007070805
2016-05-28,Furniture,Chairs,East,Home Office,7470.176732007509,9,0.1,2648.7230656742468
2016-05-28,Technology,Copiers,South,Consumer,2128.9683733442134,4,0.15,698.9449731414793
2016-05-28,Furniture,Bookcases,West,Consumer,1443.3187417759339,4,0.0,297.89929316725073
2016-05-28,Office Supplies,Paper,South,Corporate,174.56592595277837,5,0.0,29.841206387960657
2016-05-29,Technology,Machines,Central,Consumer,217.60424393298575,3,0.0,31.18067416816386
2016-05-29,Office Supplies,Appliances,West,Consumer,337.98535705606633,2,0.0,98.9649262620865
2016-05-29,Technology,Copiers,West,Consumer,3420.187600753715,5,0.0,351.25670380737694
2016-05-29,Technology,Phones,East,Consumer,821.4209259689042,1,0.0,309.5757464383742
2016-05-29,Furniture,Bookcases,South,Consumer,1954.110575412447,5,0.0,649.2857889783335
2016-05-30,Furniture,Tables,Central,Consumer,6815.4786842935755,7,0.0,1012.7295989339743
2016-05-30,Office Supplies,Storage,West,Home Office,3356.0557511298575,8,0.0,701.912979407401
2016-05-30,Office Supplies,Binders,Central,Corporate,492.4136747906057,9,0.0,114.13897474334894
2016-05-30,Office Supplies,Storage,South,Consumer,495.9498457805412,3,0.0,142.94491288051935
2016-05-31,Office Supplies,Supplies,South,Home Office,833.0625208772268,2,0.0,210.10091668385337
2016-05-31,Technology,Accessories,West,Corporate,277.6160798311438,1,0.15,44.95233419041713
2016-05-31,Technology,Copiers,East,Consumer,3662.088517704902,3,0.15,1230.9043083387955
2016-05-31,Technology,Copiers,East,Consumer,4305.276656320986,4,0.15,1203.8936008796913
2016-05-31,Technology,Accessories,Central,Home Office,4618.062200666037,3,0.2,1017.966140616146
2016-05-31,Office Supplies,Fasteners,Central,Consumer,266.55749678373587,1,0.0,75.532272216165
2016-05-31,Furniture,Furnishings,East,Home Office,3816.794504256431,3,0.15,1367.2365231903716
2016-06-01,Technology,Machines,South,Home Office,9147.478721033272,7,0.15,1398.9057080011253
2016-06-01,Office Supplies,Supplies,South,Consumer,1086.6629459839737,3,0.0,423.9035090891489
2016-06-01,Office Supplies,Paper,South,Home Office,1731.4455377612867,5,0.1,246.75620326207994
2016-06-01,Furniture,Bookcases,West,Home Office,6038.601436482069,8,0.0,603.8769840556629
2016-06-02,Furniture,Chairs,East,Consumer,1577.8584672033924,2,0.1,369.06882590419497
2016-06-02,Furniture,Bookcases,East,Consumer,5250.213461333669,5,0.0,1054.1728368357608
2016-06-02,Office Supplies,Labels,Central,Home Office,2778.6531979983474,9,0.2,337.4071175058252
2016-06-02,Office Supplies,Storage,South,Consumer,1130.10383884157,3,0.1,440.984369374242
2016-06-02,Technology,Phones,West,Consumer,1468.4954426716574,1,0.1,382.7632117620833
2016-06-03,Office Supplies,Fasteners,West,Consumer,846.2469531092988,7,0.15,203.72360636478467
2016-06-03,Technology,Machines,South,Corporate,5479.877852563573,4,0.1,2183.7826570122897
2016-06-03,Furniture,Furnishings,South,Corporate,325.725524185626,3,0.2,76.4573300315698
2016-06-03,Technology,Phones,Central,Home Office,3517.2457659683923,3,0.15,405.12780620641996
2016-06-03,Office Supplies,Supplies,South,Consumer,753.2326404654542,3,0.1,98.78229838582926
2016-06-03,Office Supplies,Paper,Central,Home Office,730.0345469523687,2,0.15,100.7643752492786
2016-06-03,Furniture,Bookcases,East,Corporate,9861.657152842228,8,0.1,1079.0024327198296
2016-06-03,Furniture,Bookcases,South,Consumer,1299.4244646686507,3,0.2,437.01284525093723
2016-06-04,Office Supplies,Fasteners,West,Corporate,2304.079752194876,8,0.0,828.929158026754
2016-06-04,Technology,Accessories,East,Corporate,448.2163809714092,2,0.0,70.70354803813791
2016-06-04,Technology,Copiers,East,Home Office,1564.5505288245379,8,0.2,620.7050768551264
2016-06-04,Furniture,Bookcases,East,Home Office,1130.7680862542252,2,0.2,144.09097546950744
2016-06-04,Technology,Machines,East,Home Office,4434.729280685932,4,0.0,1364.0314861838476
2016-06-04,Technology,Accessories,South,Home Office,3571.383854331913,2,0.0,653.1332997954479
2016-06-04,Furniture,Chairs,South,Consumer,6421.600807336103,8,0.2,1853.1550509445426
2016-06-05,Furniture,Chairs,East,Home Office,3919.749339803245,5,0.0,475.4981186478122
2016-06-05,Furniture,Tables,East,Corporate,7104.772486917919,9,0.0,1053.899705771544
2016-06-06,Furniture,Tables,South,Corporate,1456.1793654411122,1,0.0,538.1799280897192
2016-06-06,Technology,Phones,West,Corporate,12336.993868723874,9,0.0,2212.699876931819
2016-06-06,Office Supplies,Binders,South,Consumer,272.95896594500374,9,0.2,71.13836323117137
2016-06-07,Furniture,Furnishings,South,Consumer,4595.654365104108,7,0.0,797.3579744853787
2016-06-07,Technology,Accessories,Central,Corporate,10900.56939736581,7,0.0,3205.659447915713
2016-06-07,Furniture,Chairs,West,Consumer,3952.391393489451,3,0.0,1463.1903766143266
2016-06-08,Furniture,Tables,East,Home Office,3839.575658182787,8,0.0,544.0222229044351
2016-06-09,Office Supplies,Paper,East,Consumer,869.2689413255157,4,0.0,192.13380619877444
2016-06-09,Office Supplies,Art,East,Corporate,3914.9273955310277,9,0.1,610.5336125292987
2016-06-09,Furniture,Tables,Central,Home Office,3437.761857434624,8,0.0,528.2121381852832
2016-06-09,Technology,Copiers,East,Corporate,7881.755207961909,7,0.0,2440.9356138849416
2016-06-10,Furniture,Furnishings,South,Consumer,2676.645739666957,2,0.1,444.5539412924666
2016-06-10,Technology,Accessories,South,Home Office,7628.732332726596,7,0.1,1523.105208472142
2016-06-10,Furniture,Tables,East,Home Office,10171.234493315775,8,0.0,1791.404770586157
2016-06-10,Office Supplies,Fasteners,Central,Home Office,328.91385110652857,6,0.0,63.095934822973206
2016-06-11,Technology,Phones,East,Consumer,1712.5627512181195,7,0.1,423.68919904515553
2016-06-11,Technology,Machines,South,Consumer,1575.425233674344,1,0.0,364.94886455975814
2016-06-11,Office Supplies,Fasteners,Central,Home Office,1398.15088702311,4,0.15,243.2945039068047
2016-06-11,Office Supplies,Paper,East,Home Office,1309.4168787547446,6,0.0,420.55058657537194
2016-06-11,Technology,Phones,South,Consumer,4185.990889455748,3,0.0,863.7660979404542
2016-06-12,Technology,Accessories,Central,Home Office,8286.164203953967,6,0.0,1707.9563947216136
2016-06-12,Technology,Machines,East,Home Office,10443.95094373112,7,0.0,3603.9151761228995
2016-06-12,Office Supplies,Paper,West,Consumer,1567.547120127836,7,0.2,391.68095065846825
2016-06-12,Technology,Accessories,South,Home Office,1217.6263043944543,1,0.15,385.1188755407826
2016-06-12,Technology,Machines,South,Home Office,5801.469861297764,4,0.2,2168.524419476047
2016-06-13,Technology,Machines,West,Home Office,3112.806120516485,3,0.0,908.7401322064138
2016-06-14,Office Supplies,Labels,Central,Consumer,1402.2046983619161,6,0.0,196.78578013885513
2016-06-14,Furniture,Tables,East,Home Office,1318.6440889825615,2,0.2,267.6516616460221
2016-06-14,Office Supplies,Envelopes,West,Home Office,3087.986225714462,8,0.1,486.0596200472417
2016-06-15,Office Supplies,Art,West,Home Office,549.4191851386448,5,0.0,217.88150780283755
2016-06-16,Technology,Phones,West,Consumer,3121.936405743668,6,0.1,980.0126222208677
2016-06-16,Technology,Accessories,Central,Home Office,1181.6256799618636,2,0.0,303.5434921053468
2016-06-16,Furniture,Bookcases,East,Corporate,1180.2803869913314,2,0.0,352.1977831503699
2016-06-17,Technology,Phones,West,Home Office,1619.4214689106498,2,0.0,610.2031850100045
2016-06-17,Technology,Accessories,South,Home Office,8151.251741018683,5,0.0,1371.3456698022328
2016-06-17,Office Supplies,Storage,Central,Corporate,453.53653195724695,4,0.15,98.52635150670535
2016-06-18,Technology,Phones,Central,Consumer,12415.382358961275,8,0.1,3782.79488448357
2016-06-18,Technology,Copiers,Central,Home Office,1569.7840021625134,5,0.0,453.69107725078095
2016-06-18,Office Supplies,Art,South,Corporate,1133.1738657067274,5,0.3,135.13083099808847
2016-06-19,Furniture,Tables,South,Corporate,4527.672405690324,4,0.0,1722.0400087579067
2016-06-19,Technology,Machines,South,Consumer,2173.0830581462233,3,0.0,620.4197661095626
2016-06-20,Office Supplies,Storage,Central,Corporate,1864.4329667909665,4,0.0,369.78384269909765
2016-06-20,Office Supplies,Fasteners,East,Consumer,731.9672131595426,4,0.1,152.96316614365472
2016-06-21,Technology,Machines,West,Corporate,2093.163169711382,2,0.3,234.03200506901504
2016-06-21,Furniture,Tables,Central,Corporate,893.7829654150906,1,0.0,149.74134228906706
2016-06-21,Office Supplies,Supplies,East,Corporate,177.84222838704855,6,0.15,65.70930569370573
2016-06-21,Office Supplies,Art,Central,Home Office,952.2714414560807,6,0.3,282.64726788543175
2016-06-21,Office Supplies,Labels,West,Home Office,1404.8474849797906,6,0.1,293.96484038235235
2016-06-21,Furniture,Tables,East,Corporate,8667.934621819883,8,0.0,2082.882475929447
2016-06-22,Technology,Phones,South,Corporate,730.6718734587903,3,0.0,290.32723155269105
2016-06-22,Office Supplies,Labels,East,Consumer,1172.4206976699445,5,0.0,365.2361168518453
2016-06-22,Office Supplies,Appliances,Central,Consumer,2967.242553762868,7,0.0,357.70714800788465
2016-06-22,Technology,Machines,South,Home Office,16194.689401768446,9,0.0,4423.424758271409
2016-06-23,Technology,Copiers,West,Home Office,11110.27244495168,6,0.0,4197.6034786958335
2016-06-23,Technology,Accessories,East,Consumer,6187.651193719033,6,0.0,1276.1361757906925
2016-06-23,Furniture,Tables,South,Consumer,885.0022812110351,7,0.1,221.43790506176558
2016-06-24,Technology,Machines,South,Corporate,4296.130903610665,5,0.1,1074.2508351209929
2016-06-24,Furniture,Tables,Central,Home Office,652.8867059907797,4,0.0,71.70021534203853
2016-06-24,Office Supplies,Art,South,Consumer,108.0960417735607,1,0.15,34.141728472755055
2016-06-24,Office Supplies,Appliances,East,Home Office,1795.9305486076537,4,0.0,709.3641564661945
2016-06-25,Furniture,Furnishings,Central,Corporate,4825.4277978659375,5,0.0,1802.9765607580885
2016-06-25,Furniture,Chairs,East,Consumer,2138.3796521965555,2,0.2,626.1341849355689
2016-06-25,Office Supplies,Envelopes,East,Consumer,237.8497746168757,2,0.3,58.96185725169922
2016-06-25,Office Supplies,Envelopes,Central,Home Office,1502.5763307959414,4,0.2,385.91527364785367
2016-06-26,Office Supplies,Storage,West,Home Office,863.0400798896509,2,0.1,104.67061899411598
2016-06-26,Technology,Copiers,West,Consumer,1210.947670637249,1,0.0,412.4910800452469
2016-06-26,Technology,Phones,West,Home Office,5368.547864844392,4,0.15,1565.8095765786734
2016-06-27,Office Supplies,Labels,South,Corporate,1800.5403759396584,8,0.0,663.5690695304766
2016-06-27,Office Supplies,Labels,East,Corporate,351.66415943845436,2,0.1,114.6072942196339
2016-06-27,Technology,Machines,Central,Home Office,7412.553388033775,5,0.0,1164.1130370375517
2016-06-27,Furniture,Furnishings,East,Home Office,5239.284796034021,5,0.0,1674.0347190659534
2016-06-27,Technology,Copiers,Central,Home Office,10026.595908217261,6,0.0,2126.9495750984615
2016-06-28,Technology,Phones,South,Consumer,6058.370487604054,5,0.2,684.8413490422599
2016-06-28,Technology,Copiers,South,Home Office,4432.058325414945,5,0.0,515.362007834915
2016-06-28,Technology,Copiers,West,Corporate,3372.6045862566534,3,0.0,1091.9653244438007
2016-06-28,Technology,Accessories,West,Home Office,6647.10931443128,6,0.15,1728.7581341528205
2016-06-29,Office Supplies,Storage,West,Consumer,778.43085403492,6,0.3,146.93298796446334
2016-06-29,Furniture,Bookcases,West,Home Office,991.1640818032456,3,0.0,382.85203871008105
2016-06-29,Technology,Accessories,South,Corporate,2189.39375365973,2,0.1,792.7943858195315
2016-06-29,Technology,Copiers,Central,Home Office,13308.32417714552,7,0.0,3429.2689708704015
2016-06-30,Office Supplies,Art,South,Home Office,1611.567834389271,7,0.15,620.9578625081099
2016-06-30,Office Supplies,Appliances,West,Corporate,1164.6288609006363,5,0.3,330.51977720664246
2016-06-30,Technology,Copiers,West,Consumer,11282.104417040799,7,0.0,1602.28900075384
2016-06-30,Technology,Phones,South,Home Office,13018.225018886085,9,0.0,1467.5343674546345
2016-06-30,Technology,Machines,South,Consumer,11855.32431301317,9,0.0,4731.4133450674435
2016-07-01,Technology,Phones,East,Home Office,6442.263144986074,5,0.15,1599.9407963896808
2016-07-01,Technology,Machines,Central,Home Office,5949.568427922529,3,0.0,1302.7400880875327
2016-07-01,Furniture,Furnishings,Central,Consumer,3648.4455909599224,5,0.0,820.7556037975198
2016-07-02,Technology,Accessories,West,Home Office,2902.115435038067,8,0.1,960.6344385919791
2016-07-02,Furniture,Chairs,East,Home Office,5538.800390387515,7,0.2,1770.3996699362
2016-07-02,Furniture,Chairs,Central,Home Office,2277.2373582714763,2,0.0,568.9655032347513
2016-07-02,Office Supplies,Art,South,Consumer,2293.303672606583,7,0.1,819.6803432137114
2016-07-03,Furniture,Tables,West,Corporate,5844.907890095121,6,0.0,1133.3086716913756
2016-07-03,Office Supplies,Storage,East,Corporate,760.4145090715256,9,0.0,264.2289486569869
2016-07-03,Furniture,Bookcases,South,Corporate,7771.346798419465,9,0.0,1666.655878420786
2016-07-04,Furniture,Tables,South,Corporate,11839.459457874478,8,0.0,1640.5403751215802
2016-07-04,Furniture,Chairs,South,Corporate,1154.0875111986845,2,0.1,213.19248539228812
2016-07-05,Furniture,Chairs,South,Home Office,3886.6373064124623,8,0.0,1440.5119238462532
2016-07-05,Technology,Accessories,South,Corporate,8284.117997665498,7,0.15,1772.577980162898
2016-07-06,Furniture,Furnishings,Central,Home Office,750.433988391453,8,0.15,252.0776664206711
2016-07-06,Furniture,Bookcases,South,Consumer,2939.7057993393073,8,0.0,808.4077577639082
2016-07-06,Furniture,Bookcases,Central,Consumer,5242.042791124104,5,0.0,667.6932394050309
2016-07-07,Office Supplies,Paper,South,Consumer,236.50024198483067,7,0.0,85.86555239789666
2016-07-07,Technology,Machines,Central,Consumer,2253.863266847661,8,0.0,873.2233931615546
2016-07-07,Furniture,Tables,East,Home Office,946.633208685545,5,0.0,137.6140338219898
2016-07-07,Furniture,Furnishings,Central,Home Office,272.1466755639685,1,0.1,84.99040390055704
2016-07-07,Furniture,Furnishings,East,Corporate,1697.4032512127224,2,0.0,552.2629408849388
2016-07-07,Technology,Copiers,East,Corporate,2059.2575169291263,6,0.0,213.78837683992563
2016-07-08,Furniture,Bookcases,Central,Corporate,4338.808338316018,7,0.15,598.5720316543328
2016-07-08,Office Supplies,Art,South,Home Office,2456.8188148987797,8,0.0,266.4894561047803
2016-07-08,Furniture,Chairs,Central,Corporate,1993.3433539433358,9,0.0,421.7013362583537
2016-07-08,Furniture,Chairs,South,Corporate,5011.681457279541,5,0.1,1670.255649124528
2016-07-08,Technology,Phones,West,Consumer,463.5658612635914,1,0.2,119.48239337289323
2016-07-08,Technology,Accessories,South,Consumer,6960.913467919098,4,0.0,807.7424305333501
2016-07-08,Office Supplies,Binders,East,Corporate,1029.305814995259,4,0.0,190.69717774948484
2016-07-09,Furniture,Tables,Central,Corporate,5659.74075395086,9,0.15,1035.568961063864
2016-07-09,Furniture,Tables,Central,Home Office,1805.9810353109515,3,0.2,227.07922705107293
2016-07-09,Furniture,Furnishings,West,Home Office,5026.20247260425,9,0.0,543.5757074180756
2016-07-09,Technology,Copiers,South,Corporate,10042.920891192149,7,0.0,2755.100162903927
2016-07-10,Furniture,Tables,East,Corporate,3433.9066781956517,8,0.0,1170.2800869710106
2016-07-10,Technology,Phones,West,Corporate,3584.5799494473695,2,0.0,1028.6944832191914
2016-07-11,Office Supplies,Art,West,Consumer,51.25525751099984,3,0.0,10.29729356273879
2016-07-11,Office Supplies,Art,South,Home Office,1046.5256766908135,3,0.1,262.5890715280225
2016-07-11,Office Supplies,Paper,South,Corporate,341.7680235184638,1,0.2,75.11095693054278
2016-07-12,Office Supplies,Appliances,Central,Consumer,1951.4711866954904,4,0.0,513.5859793297307
2016-07-12,Furniture,Furnishings,East,Home Office,2442.764744358721,2,0.0,458.5590908243788
2016-07-12,Office Supplies,Appliances,Central,Consumer,3905.956596548778,9,0.0,1147.211327024457
2016-07-13,Office Supplies,Paper,East,Corporate,262.376758171245,3,0.3,77.60067842550369
2016-07-13,Technology,Accessories,West,Home Office,4657.210384968962,6,0.0,467.1167936449289
2016-07-13,Technology,Copiers,South,Home Office,11652.280231430683,8,0.1,2264.629316734223
2016-07-13,Technology,Accessories,East,Consumer,1697.0178173547233,6,0.0,678.4504864104609
2016-07-13,Office Supplies,Binders,East,Home Office,2078.493640953746,7,0.0,601.2101769723402
2016-07-13,Office Supplies,Art,East,Corporate,309.15222644647883,1,0.0,92.64061802316522
2016-07-14,Furniture,Bookcases,Central,Corporate,431.84575867583106,1,0.15,167.54776625307457
2016-07-14,Furniture,Bookcases,South,Consumer,719.298246503817,4,0.0,260.65487842005325
2016-07-14,Furniture,Furnishings,East,Corporate,510.44952574786726,3,0.0,61.73570905520155
2016-07-14,Furniture,Furnishings,West,Consumer,1621.7751575503967,5,0.0,612.771284909257
2016-07-14,Furniture,Chairs,East,Home Office,2701.180538225552,3,0.0,362.69747616433267
2016-07-14,Technology,Machines,West,Home Office,5471.414367631545,7,0.0,927.617667094907
2016-07-14,Technology,Machines,East,Home Office,2663.168272880735,3,0.0,969.229632256805
2016-07-15,Technology,Machines,West,Home Office,3006.0914487544646,2,0.0,407.61624091313695
2016-07-15,Furniture,Tables,West,Corporate,1528.000040481416,5,0.0,272.5530333014875
2016-07-15,Office Supplies,Envelopes,West,Corporate,131.15605259776018,2,0.1,16.37145605153002
2016-07-16,Technology,Accessories,West,Consumer,2293.1116768279344,2,0.0,384.68932949228264
2016-07-16,Technology,Phones,East,Home Office,7259.370699420806,5,0.0,1246.1117100567603
2016-07-16,Technology,Copiers,Central,Home Office,12822.722931610357,8,0.1,2509.6752119224334
2016-07-16,Furniture,Bookcases,East,Corporate,2408.531496553368,5,0.15,353.39161027225055
2016-07-16,Furniture,Chairs,South,Consumer,2639.2716995471924,8,0.0,473.55309437535317
2016-07-16,Technology,Machines,West,Corporate,15105.905669280197,9,0.0,4801.756177429886
2016-07-16,Technology,Machines,South,Home Office,9814.869408620098,7,0.0,2589.1824296201225
2016-07-17,Office Supplies,Art,Central,Corporate,70.08363416044473,2,0.2,13.298336286558488
2016-07-17,Furniture,Bookcases,West,Consumer,2373.964379641108,5,0.1,443.0964964574897
2016-07-17,Furniture,Bookcases,West,Corporate,10942.107062136307,9,0.0,2594.424036100007
2016-07-17,Furniture,Bookcases,East,Consumer,6226.8368911132675,6,0.15,970.3290424733804
2016-07-18,Office Supplies,Binders,Central,Home Office,2171.5270536791786,7,0.1,867.3391893836414
2016-07-18,Furniture,Chairs,West,Home Office,3694.170941070592,5,0.0,770.1922978947373
2016-07-18,Office Supplies,Storage,East,Corporate,283.01250861006434,2,0.0,47.59314045460716
2016-07-19,Technology,Accessories,East,Consumer,13403.139246904413,8,0.0,4158.756627543704
2016-07-19,Technology,Machines,Central,Home Office,1870.7001474519814,3,0.3,530.7268966636838
2016-07-19,Furniture,Chairs,South,Corporate,4300.433579905197,7,0.0,1543.459105049868
2016-07-19,Furniture,Furnishings,West,Consumer,7837.594326660567,7,0.15,1934.6317602822912
2016-07-19,Technology,Accessories,West,Corporate,10653.268816036296,6,0.0,1464.4515335805902
2016-07-20,Furniture,Furnishings,Central,Consumer,3456.8661598450517,9,0.0,394.1863461460966
2016-07-20,Furniture,Chairs,South,Home Office,1499.614421671889,4,0.3,530.0309429963199
2016-07-20,Technology,Phones,Central,Corporate,3515.795498338129,7,0.1,862.1970206824641
2016-07-20,Furniture,Chairs,South,Home Office,8234.548120390235,6,0.0,1836.810668608677
2016-07-20,Furniture,Chairs,South,Consumer,5079.29620980038,4,0.0,608.2524392511249
2016-07-20,Furniture,Bookcases,West,Home Office,1150.8656337680586,9,0.2,244.07936250227795
2016-07-21,Technology,Accessories,East,Home Office,5671.299565813327,6,0.3,1293.3536064689629
2016-07-21,Office Supplies,Labels,Central,Consumer,1183.5077923337528,7,0.15,331.3837684081172
2016-07-21,Furniture,Chairs,Central,Corporate,1909.46315616632,2,0.0,757.7943736292955
2016-07-22,Furniture,Bookcases,West,Home Office,3761.7076395086033,5,0.0,839.5826362085196
2016-07-22,Furniture,Chairs,Central,Home Office,5893.5346856342385,5,0.1,812.9971254153443
2016-07-22,Technology,Accessories,Central,Home Office,1105.1418616859946,8,0.1,275.7968128500755
2016-07-22,Office Supplies,Paper,South,Home Office,2129.0034274551726,9,0.0,463.8410560791109
2016-07-22,Technology,Phones,West,Home Office,7170.776729395542,7,0.0,1995.4393009504363
2016-07-23,Furniture,Tables,South,Corporate,6699.769916218217,8,0.0,896.5575799620286
2016-07-23,Technology,Phones,West,Consumer,1857.8223701220302,9,0.0,733.9115678630692
2016-07-24,Office Supplies,Supplies,South,Consumer,2654.031602304147,9,0.0,434.2340955260965
2016-07-24,Furniture,Furnishings,East,Corporate,2490.4740866127586,3,0.0,567.4393847389831
2016-07-24,Office Supplies,Binders,South,Home Office,1254.1328079350894,9,0.2,235.11931576420434
2016-07-25,Furniture,Tables,South,Consumer,6533.7886568920285,7,0.2,1285.3636255611807
2016-07-25,Furniture,Tables,West,Home Office,5641.806890048467,9,0.1,1444.9664228452727
2016-07-26,Technology,Copiers,West,Consumer,693.9346172020287,3,0.0,189.8149383289069
2016-07-26,Technology,Machines,East,Corporate,2821.790589399985,4,0.2,663.2814832561734
2016-07-26,Office Supplies,Paper,West,Home Office,388.7899471616602,1,0.0,96.87723848322015
2016-07-26,Office Supplies,Storage,West,Corporate,94.22709764174691,3,0.1,30.501519994181887
2016-07-27,Office Supplies,Labels,South,Home Office,38.31789974507123,1,0.0,10.695955580515353
2016-07-27,Office Supplies,Binders,East,Consumer,510.34719497971736,4,0.0,179.21503829557645
2016-07-28,Furniture,Chairs,East,Home Office,8283.147044903553,8,0.3,3057.712619356019
2016-07-28,Technology,Machines,West,Home Office,4963.12004245339,8,0.0,1650.975556580082
2016-07-29,Office Supplies,Labels,South,Consumer,675.7100579427196,2,0.0,256.5088295972931
