ds,yhat,yhat_lower,yhat_upper
2023-06-24,2728.3854495999026,-28.16909040274769,5427.80058462697
2023-06-25,2504.827563283008,-35.704120144526705,5156.784817645238
2023-06-26,2627.0684827004516,-97.99919494012066,5280.497210285875
2023-06-27,2600.0377655365296,-209.52794214913678,5326.313488760213
2023-06-28,2655.140685825955,157.0156125630664,5245.375016429729
2023-06-29,2520.0950360000943,-168.10078043018106,5281.55449197691
2023-06-30,2801.1106663966184,-3.1127760254635364,5464.490003502237
2023-07-01,2684.3218964412436,35.472750644523394,5335.985989620839
2023-07-02,2429.817656833784,-93.09002467814037,5212.849789378295
2023-07-03,2521.185127196235,-244.63358577357673,5376.114384595932
2023-07-04,2464.3622752160854,-67.0491534969369,5265.484272823579
2023-07-05,2491.503352491599,-268.68774189363154,5060.179021369143
2023-07-06,2331.261815942485,-245.54910066647065,4977.678750743489
2023-07-07,2590.4171466928747,-251.74493480913517,5325.808763737187
2023-07-08,2456.1612980442333,-107.68692977564345,5131.740508288454
2023-07-09,2189.152136721303,-443.00380906321254,4892.871856257287
2023-07-10,2273.3600439619972,-379.67752865360876,5106.254193608453
2023-07-11,2215.3598062820156,-577.4760655613676,4892.401470239184
2023-07-12,2247.527896283535,-465.06755870124334,4830.700854663758
2023-07-13,2098.7819008746555,-635.251318562643,5086.142168374278
2023-07-14,2375.6694499098226,-258.7288655980656,5051.8478682416735
2023-07-15,2265.5276183443643,-202.1640825319844,4896.824841092943
2023-07-16,2028.5821928430616,-815.26868683571,4806.91318385547
2023-07-17,2148.122783857678,-532.8271767146244,4915.863037498197
2023-07-18,2130.261955587179,-692.4922302099602,4769.786931305285
2023-07-19,2206.493763177278,-614.8159221219573,4946.049794096528
2023-07-20,2104.9199328977093,-527.9972002108971,4915.940701826005
2023-07-21,2430.831077918767,-226.25668844707096,5132.963186487325
2023-07-23,2183.6958669418955,-309.78028025414613,4968.514785232297
2023-07-24,2351.5294230762124,-303.766009627005,5195.0282147829885
2023-07-25,2379.3848862664386,-266.8310477280757,5091.962577256718
2023-07-27,2433.0371231739873,-294.91957555843175,5368.115563603443
2023-07-28,2790.01237050763,216.6367747237029,5416.990496118163
2023-07-29,2754.415946663634,141.74116071779872,5352.853148081641
2023-07-30,2584.3787913066612,-290.54738731784215,5202.79297371443
2023-07-31,2761.0625685872133,-18.749117759482278,5353.933429697816
2023-08-01,2789.3849449070017,84.64032829279698,5686.308077047993
2023-08-02,2899.3174085988394,383.7910476126667,5604.098608008786
2023-08-04,3149.748692786696,388.7790658826475,5734.266611443617
2023-08-05,3080.9966489287153,164.58795699699917,5866.930807829642
2023-08-06,2870.479026532741,41.295790749042695,5556.666461146154
2023-08-08,2975.533621003057,223.6584775188927,5870.407280698554
2023-08-09,3028.162408036863,181.35075700773356,5614.726261162021
2023-08-10,2886.412953990273,175.4643935957963,5772.339673041386
2023-08-11,3155.4107000169192,280.8370075621169,5839.90882646958
2023-08-12,3023.5428665158474,293.03090814610374,5664.835721313265
2023-08-13,2750.75112240049,69.92109446594553,5407.656763827742
2023-08-14,2820.011078142362,-153.1830256366276,5539.26418097343
2023-08-15,2738.9263449459813,69.6165724896579,5512.679290530204
2023-08-16,2739.666851601559,79.13728380066699,5423.874318840834
2023-08-17,2552.0590526386413,65.8937312544041,5266.538388143581
2023-08-18,2782.025403396462,140.25422638478747,5411.857123547295
2023-08-19,2619.1333403375857,-59.18348818186084,5344.187294742407
2023-08-20,2323.9115601282733,-331.47619055886554,5253.176382915649
2023-08-21,2379.6379834161007,-145.87747169104324,5053.460734757473
2023-08-22,2294.3815933033075,-320.08851412864067,5110.22536555247
2023-08-23,2300.2813563336044,-477.6637208033049,4805.39672975228
2023-08-24,2127.105769414383,-722.8861124253042,4923.871999124687
2023-08-25,2380.1670836850567,-335.33124999010124,4966.75038481705
2023-08-26,2248.7595279688844,-167.3453414067514,4883.970309022661
2023-08-27,1992.5350867576603,-695.8912328449112,4726.4095182529
2023-08-28,2093.6361039245553,-534.3695497996106,4743.306783559496
2023-08-29,2059.2204197302094,-573.7580452959679,4648.593290218187
2023-08-30,2120.1148537221957,-522.4225879997275,4903.700452262127
2023-08-31,2004.8756174861007,-642.152138051606,4790.565217626202
2023-09-01,2317.205579864122,-270.7159849527262,4828.791633617099
2023-09-02,2245.306074134628,-622.4575172239921,4819.9559933953515
2023-09-03,2047.3319512292378,-621.5164654208479,4621.644557258729
2023-09-04,2203.883543807098,-386.22207807686897,4941.436492929506
2023-09-05,2221.0244081943315,-396.8321081202359,4738.296970403359
2023-09-06,2328.3130453183785,-386.75267833987664,5106.526716970557
2023-09-07,2253.3621561152036,-268.8205054378625,5068.712838725996
2023-09-08,2598.7513046481517,-137.03670797418548,5359.030343833914
2023-09-09,2552.2791822817417,-147.3554781111655,5342.36880797882
2023-09-10,2371.4801368567023,-340.22096085795346,5033.328077680125
2023-09-11,2536.4525590972776,-224.07312023517792,5196.42708618638
2023-09-12,2553.3428768676786,-137.132563360469,5278.099668211871
2023-09-13,2651.725598655543,-217.7418488378378,5171.623072236707
2023-09-14,2559.6292904621546,-456.34343349363974,5208.035637996907
2023-09-15,2879.9105248969786,323.48957686564944,5780.3816320531805
2023-09-16,2801.3726365310367,-93.76077878629263,5252.523950453705
2023-09-17,2582.308175869279,-195.4333586000647,5119.483517053921
2023-09-18,2703.630993367849,-253.219157104903,5274.849341111185
2023-09-19,2672.7948613427507,-69.273394829527,5273.043134033468
2023-09-20,2720.492550432832,95.36081788463608,5558.643032527848
2023-09-21,2576.123015033343,-184.88463414351853,5382.208637449704
2023-09-22,2843.6048046340957,197.19349464959652,5419.688991714367
2023-09-23,2713.343999543695,105.66986940476225,5508.871697674418
2023-09-24,2444.790322705713,-241.54583469722877,5026.384835283038
2023-09-25,2519.8653064161117,-231.7509980070861,5241.060974692322
2023-09-26,2447.3134298400428,-254.83358560289736,5101.034058463823
2023-09-27,2458.7232247484726,-317.5666964009149,5177.134301802436
2023-09-28,2284.4437036361264,-564.9413732694721,5141.451041898731
2023-09-29,2528.850030771126,-245.92015070471584,5166.523518125316
2023-09-30,2383.177806737254,-168.91897472814642,5025.0612206235965
2023-10-01,2107.1138793228897,-352.6022203850706,4867.544323198205
2023-10-02,2182.544917676266,-478.9030880491989,5015.52427473468
2023-10-03,2118.3680101520335,-752.9697765515077,4908.489799908268
2023-10-05,1995.0863724795024,-757.327213746686,4707.415932603754
2023-10-06,2269.6231032370297,-293.5476724291621,5047.1670209465865
2023-10-07,2160.313718321289,-591.9399944995953,5030.969716106925
2023-10-08,1925.910426057737,-796.6939224417689,4909.108184062315
2023-10-09,2047.1727628077015,-849.6826773262095,4657.763632171114
2023-10-10,2032.1622071843917,-885.4924374605057,4791.98564649878
2023-10-11,2110.9865689609123,-630.467858771547,4787.540581003609
2023-10-12,2012.6929264035557,-803.6824310945125,4697.589092434608
2023-10-13,2339.51272862908,-377.147509268326,4972.426793791782
2023-10-14,2281.498783530238,-300.0341781878524,4951.353559352546
2023-10-15,2096.2489334732636,-330.6685054813646,4806.55387820089
2023-10-16,2263.3509390560025,-380.0467470657316,5291.138569421052
2023-10-17,2290.158320817719,-397.70881644546984,4968.011675227139
2023-10-18,2405.9003005601353,-234.13009543753984,4925.930833590897
2023-10-19,2339.061367685398,-231.2531526171679,5138.686230833786
2023-10-20,2691.1091156983075,93.05645456871586,5452.518823475721
2023-10-21,2652.020555185437,-26.97131731334944,5260.880521962484
2023-10-22,2479.05557954322,-65.07656776272461,5171.096216210728
2023-10-23,2651.5292788985644,43.18099651620273,5368.96698712166
2023-10-24,2676.9028511782976,-110.77065984985786,5450.526612278805
2023-10-25,2784.6540896146075,92.86429986216653,5343.821519102271
2023-10-27,3035.7730668148984,403.7979963021987,5882.45555513211
2023-10-28,2971.759767250158,178.02328356353934,5603.512338508705
2023-10-29,2769.517355363089,137.89202683085983,5601.987422488501
2023-10-30,2908.7694576399113,125.59298229730561,5687.704789711505
2023-10-31,2898.2775238213944,214.4221831586147,5680.783189282452
2023-11-01,2968.0650000414676,216.2039530498697,5622.135987646695
2023-11-02,2848.17307147304,210.4153965411457,5528.853549279953
2023-11-03,3140.624553515819,266.1084595826926,5718.52753783755
2023-11-04,3037.913485182955,351.56964431678836,5899.5664573267895
2023-11-05,2798.487429288035,132.96878958516953,5562.155676985361
2023-11-06,2902.485912529725,206.58551860637468,5721.169640580713
2023-11-07,2859.7619781192866,288.2758459018026,5580.532131608614
2023-11-08,2900.806246076643,246.1486076089602,5614.069498696483
2023-11-09,2756.421521354983,81.4172876405773,5417.165455024696
2023-11-10,3028.634105815921,311.77215586680177,5484.421811965064
2023-11-11,2910.9140332687844,324.18509029394136,5662.617106864554
2023-11-12,2661.7690802494817,55.44396834946099,5476.9208091126175
2023-11-13,2761.123996723027,123.67422416212494,5338.171680974438
2023-11-14,2719.2501727348363,25.891778403006956,5328.024568796291
2023-11-15,2766.404396719905,54.24751149033754,5593.406650245365
2023-11-16,2633.436865120666,-121.89561771755596,5333.212933926013
2023-11-17,2921.663863659149,240.9858116056329,5545.798091688385
2023-11-18,2824.8317314293836,109.44727158439477,5673.686714826534
2023-11-19,2600.83457938901,-233.4737498326897,5135.363622833151
2023-11-20,2728.7450374189684,-78.708703032813,5398.255063067805
2023-11-21,2718.6613581404426,14.288713045494765,5475.9651090372145
2023-11-22,2800.0687125656013,190.1008425817316,5605.900878852494
2023-11-23,2703.3869240134477,20.177727802780318,5638.393357701988
2023-11-24,3028.8093374619893,326.0032600823402,5718.616889996101
2023-11-27,2948.8041720054584,269.9809248463542,5794.443834387421
2023-11-28,2974.1991243107077,277.7307072865719,5692.957525222979
2023-11-29,3088.841348048491,255.31251739159734,5818.902025773959
2023-11-30,3022.723975974325,566.8384341201843,5896.027866628811
2023-12-01,3374.9856111983804,623.5244241840654,6102.267557182583
2023-12-02,3339.365275013757,567.7827163247733,5963.8219014823135
2023-12-03,3172.1679955541244,466.69621707360443,5899.1495107386745
2023-12-04,3350.5963248650387,702.0809637478139,6275.129937740063
2023-12-06,3501.8142933591384,866.8586863050457,6063.471277526475
2023-12-07,3432.7019119895936,745.5501010963908,6093.410260834597
2023-12-08,3775.591904539348,1024.8459810700103,6490.4750634719485
2023-12-09,3724.735946020692,952.3696566432733,6571.025894892292
2023-12-11,3686.9390346352266,1120.8259130269362,6568.173828573486
2023-12-12,3687.1856802843286,1136.3346548482089,6674.802905982793
2023-12-13,3764.6083919594194,1199.4245907290153,6423.54650976192
2023-12-14,3650.2499865426466,795.3706465929858,6572.622035079088
2023-12-15,3942.3619532830344,1264.3767011374416,6679.726655150959
2023-12-16,3836.569894730541,1153.9349726287296,6604.641361080268
2023-12-17,3589.2913938415263,832.2569882396429,6172.998879735872
2023-12-18,3677.3110615834485,689.5698407145401,6241.3160436504
2023-12-19,3612.325318197591,1002.3302212646521,6230.127442848808
2023-12-21,3440.7843807560434,658.9874143900947,6066.263865847282
2023-12-22,3664.0013403850917,1133.1163729535735,6399.604273782662
2023-12-23,3490.4643929953554,735.5353788997103,6135.104734006559
2023-12-24,3177.0026865578284,317.8197784171004,5839.527888464875
2023-12-25,3200.4218839151704,462.5301172944393,5942.736164869577
2023-12-26,3074.1618426167774,426.5212572255288,5848.6615620343855
2023-12-27,3027.2177899040867,500.3210642441269,5530.034809044053
2023-12-28,2792.649550217196,31.426553075597724,5315.631061557552
2023-12-29,2968.146007152202,252.6716921676014,5785.425167298571
2023-12-30,2753.761314242813,125.38752311494828,5308.407018800735
2023-12-31,2406.479665341071,-263.80422338651624,5082.508199937633
2024-01-01,2402.7748006888237,-383.33754138289953,5005.717481149299
2024-01-02,2257.382207855087,-445.788455217949,4991.052019253309
2024-01-03,2199.1940393384484,-604.9526001199629,4981.861691034874
2024-01-04,1961.936602960987,-910.6446700589408,4557.840132628332
2024-01-05,2142.2822953188556,-510.4732292951107,4664.600052070337
2024-01-06,1941.6495539512866,-829.0670160244091,4422.86380155552
2024-01-07,1616.3519404114732,-1021.7328622574079,4301.5939679811445
2024-01-08,1641.6634158953027,-930.9534633499329,4170.704696351788
2024-01-09,1532.7203313411626,-1323.4480671386345,4212.964178527333
2024-01-10,1517.4066688230243,-1015.0617115363041,4272.163024887311
2024-01-11,1329.217361215702,-1475.9211121417738,4101.95991597991
2024-01-12,1562.9358756635936,-1296.863804023341,4020.4198197751653
2024-01-13,1420.5162880517819,-998.6839746308423,4325.5792737367465
2024-01-14,1156.8348255562532,-1589.227620750264,3516.652177301337
2024-01-15,1245.2783723580703,-1409.5708376352316,3782.6609298367093
2024-01-16,1200.79256757737,-1634.2151934867645,3918.0804599410294
2024-01-17,1249.7721009635748,-1592.1770297518633,3983.1232833470153
2024-01-18,1125.1225800589175,-1552.0521455930898,3815.7311004458084
2024-01-19,1419.5140806329064,-1323.700708344541,3997.9981583939903
2024-01-20,1335.3529174470432,-1307.700097292608,4139.769119117047
2024-01-21,1126.1401943791222,-1545.5237390213947,3748.2385200687336
2024-01-22,1263.5848482597678,-1555.4674157724014,3764.574915586038
2024-01-23,1262.7957856810099,-1603.999159291565,3844.227996287682
2024-01-24,1349.1717337971418,-1165.0198087569377,3908.7232624497547
2024-01-25,1255.6527603434333,-1739.4532572359287,3883.2198373135107
2024-01-26,1573.537625673929,-1238.964914301241,4197.33063136987
2024-01-27,1506.4510156509994,-1315.6898480074954,4115.85601202282
2024-01-28,1307.548979390204,-1622.4666775536953,4170.04770595205
2024-01-29,1447.8040981553697,-1088.2057193037713,4342.072312341247
2024-01-30,1443.5740938965234,-1026.2410333550629,4236.247477584377
2024-01-31,1520.2815303524512,-1388.3159407681424,4315.47924376004
2024-02-01,1412.0224388028455,-1310.9319825403409,4181.51628404714
2024-02-02,1709.55613356106,-734.6237364568707,4323.670565760311
2024-02-03,1619.1184414649856,-864.8194536507754,4629.060501318106
2024-02-04,1394.148898784537,-1335.0440084770887,4139.831149563795
2024-02-05,1505.5509167466062,-1204.855445648384,4159.552565772703
2024-02-06,1471.7275344191562,-1021.6712905284062,4212.75989394039
2024-02-07,1518.6091623344553,-1153.017365304936,4221.216668490218
2024-02-08,1381.854753887513,-1355.3324726277824,4098.334177991788
2024-02-09,1651.8751463751523,-866.4651148458274,4234.052059031749
2024-02-10,1537.5144983908913,-1004.3533860179305,4311.272279043047
2024-02-11,1292.4470247005368,-1502.2309147450778,4259.30358140372
2024-02-12,1387.2268428039895,-1239.4868323016015,4012.8400766951836
2024-02-13,1341.8633053305628,-1420.1309971324433,4070.266644012963
2024-02-14,1382.2075200007403,-1303.3310928362182,4039.4004297149777
2024-02-15,1244.7606910355694,-1261.8129221711843,3984.163315903753
2024-02-16,1518.7491656549341,-1182.490347201255,4373.753326458722
2024-02-17,1414.6953806697106,-1078.8701593979347,4069.633172845588
2024-02-18,1185.508035016572,-1494.5698495504696,3889.825406523722
2024-02-19,1300.3475164448832,-1507.8004552045586,3928.6362996676403
2024-02-20,1279.7680520671854,-1216.848735994104,4055.9812849389714
2024-02-21,1348.490879168929,-1334.2768411612847,4126.011270863151
2024-02-22,1242.8475379974523,-1502.2234516732387,3913.4977689789403
2024-02-23,1549.933576953932,-977.1818646113429,4399.240015871323
2024-02-24,1481.0944124446823,-1261.5510840631948,4173.102175121706
2024-02-25,1287.7321065080148,-1399.0167538000144,4174.316332574387
2024-02-26,1437.0066696514932,-1255.686596557165,4066.137200352666
2024-02-27,1449.5618898231369,-1245.1082569687983,4006.3682612537846
2024-02-28,1548.6981007938123,-1454.0385597799516,4249.944777378304
2024-02-29,1470.4590821424383,-1127.372424789751,4153.42181647466
2024-03-01,1799.8685224173657,-949.5076558160107,4435.600555192945
2024-03-02,1749.3301893780558,-886.2446334632772,4310.558705844869
2024-03-03,1569.1459872958833,-1044.1486281582074,4355.1170076161125
2024-03-04,1725.0431944625925,-799.1208566562266,4370.634423690769
2024-03-05,1738.4696447124174,-1198.010133927331,4301.011770622934
2024-03-06,1832.1477348134622,-882.8635823865645,4435.255583652464
2024-03-07,1742.7830035275629,-658.8784326717201,4530.64788566457
2024-03-08,2054.3584180338753,-620.8763426842132,4960.017023319132
2024-03-09,1981.421561541785,-767.1145008774633,4671.396527433228
2024-03-10,1774.2850355764513,-926.0121018324817,4281.53342244945
2024-03-11,1898.3180757948808,-623.4406504794723,4689.5085680002085
2024-03-12,1876.8771291523096,-618.2734825446365,4593.223350553467
2024-03-13,1933.111401510394,-740.4194601522976,4626.816657674302
2024-03-14,1805.3193153383952,-1022.247417677509,4585.03193201901
2024-03-15,2077.2044671982653,-563.6984667536464,4818.5786678651475
2024-03-16,1966.1787864619337,-776.1056632801286,4559.317874317952
2024-03-17,1723.0595799519474,-949.2260819398388,4347.935498505073
2024-03-18,1813.1973437544327,-702.0809870924311,4514.314123107708
2024-03-19,1761.9957935112222,-1046.0553367025295,4210.526484654224
2024-03-20,1792.9688552695704,-944.0617608347346,4510.571027310192
2024-03-21,1645.7963030011583,-1071.1568537043845,4304.780399289955
2024-03-22,1903.460927322841,-1016.2976622518856,4491.898582849002
2024-03-23,1785.6849965499232,-907.965290133911,4706.908832405227
2024-03-24,1543.0238237262802,-1189.6118441319038,4078.950426160376
2024-03-25,1639.8894108118966,-928.4770098286208,4418.115134612758
2024-03-26,1602.7576115841148,-1088.3590339113568,4482.060752808045
2024-03-27,1654.405344906897,-1124.3472704772137,4319.625521555365
2024-03-28,1534.726824964169,-1156.8222597931388,4396.223978063544
2024-03-29,1824.782085258911,-842.0790013373185,4583.73585318886
2024-03-30,1745.3979322239154,-918.3863385320925,4504.1153585188695
2024-03-31,1545.6894414771205,-1070.4891449629731,4228.052716725373
2024-04-01,1688.0102206028519,-918.4562419719966,4275.96774152016
2024-04-02,1698.8760479985258,-1005.5942504660898,4329.204029189687
2024-04-03,1799.4094242639796,-1028.295530449312,4620.505088453077
2024-04-04,1728.9405573453444,-962.1399356069412,4593.030824665743
2024-04-05,2065.9878034244052,-725.943128406533,4741.194313739931
2024-04-06,2032.039523468433,-498.7802706939302,4425.2325221602405
2024-04-07,1874.515328898655,-843.9650960299031,4550.402483041339
2024-04-08,2053.6498774994548,-562.7820511215807,4738.493819552634
2024-04-09,2096.1348140161667,-598.8326247260704,4775.286788734111
2024-04-10,2221.767350888991,-598.8177777153334,4844.4546560126955
2024-04-11,2169.8276576090175,-354.01340677609466,5020.3140953632255
2024-04-12,2516.978054486549,-172.16719970165633,5365.009541561606
2024-04-14,2324.21425456296,-544.3709151867421,4872.095224641652
2024-04-16,2512.1673549596485,-162.34056141285336,5239.236858197206
2024-04-17,2609.822639543352,12.42196390375454,5517.159434961116
2024-04-18,2523.616368991886,-307.2213409415532,5402.711462987819
2024-04-19,2829.571548321687,223.11106320066716,5464.065887578542
2024-04-20,2753.35307037966,103.94816419479662,5486.183150050212
2024-04-21,2542.035853242523,-178.59498158143927,5328.534987290323
2024-04-22,2654.778389140075,-188.49666883761574,5383.243657029048
2024-04-24,2663.4636964046585,-94.89334319795712,5501.608660257992
2024-04-25,2521.914181194297,-157.16247601728693,5029.498239831735
2024-04-26,2772.952787296703,155.2660738185335,5640.793010705253
2024-04-27,2645.133066273737,-76.52009618932469,5275.301915709908
2024-04-28,2385.9358831661166,-440.38083717511694,5090.175694124968
2024-04-29,2454.3259875851722,-341.2429759183334,5258.110015779275
2024-04-30,2382.423311375911,-419.6657756747299,5203.78236768544
2024-05-01,2390.6436540327395,-324.52341551402037,5090.386248917828
2024-05-02,2222.293989626946,-417.29390915065323,4979.483272171646
2024-05-03,2452.128185756856,-352.254954141611,5119.897504950315
2024-05-04,2310.6963696967805,-414.90070018598175,4856.792762740904
2024-05-05,2044.90941910584,-777.5678429297675,4653.977017780561
2024-05-06,2112.5055234910456,-792.755230475387,4779.508885151583
2024-05-07,2046.4222514733133,-782.7326570252884,4578.648230764415
2024-05-08,2066.1301164222164,-823.8376340524429,4861.768779045589
2024-05-09,1914.9997218492804,-732.2145022579026,4696.38251432831
2024-05-10,2165.7782752665826,-742.9094181898668,4946.714610925287
2024-05-11,2050.1107375017136,-386.21159411619044,4878.022598333707
2024-05-12,1813.537103562164,-879.9027121081156,4799.959062297253
2024-05-13,1911.8878046345733,-718.1647213941707,4749.157671987207
2024-05-14,1878.3717036234748,-843.8804367103393,4729.736895955498
2024-05-15,1931.113634536755,-849.7978379300587,4626.560660589211
2024-05-16,1813.300160620627,-1014.1372827247836,4363.024135687912
2024-05-17,2095.579210081536,-749.1250691942923,4823.434061923889
2024-05-18,2010.7508887731312,-658.3377563807691,4630.606073746074
2024-05-19,1803.191112979369,-903.031635350087,4548.986093836645
2024-05-20,1927.1653465862985,-716.4449225778417,4730.318325606105
2024-05-21,1916.6183186662508,-881.9720155228398,4558.942886239263
2024-05-22,1988.8980991098554,-838.599335268378,4593.23510593777
2024-05-23,1887.660359476159,-847.7799308014431,4750.998271949161
2024-05-24,2182.168978880829,-673.0644079340343,4829.955545660564
2024-05-25,2107.133010878638,-489.50022905271004,4742.696862671297
2024-05-26,1906.5325186347652,-879.6702418500735,4588.603124103812
2024-05-27,2033.826586317397,-750.8166747671678,4744.365860638525
2024-05-28,2024.421505523711,-819.1721806611038,4729.348269926939
2024-05-29,2095.5596302102704,-443.3135088194898,4785.351679177303
2024-05-30,1991.9625172272404,-674.9938039637356,4555.989325051546
2024-06-01,2202.737481738627,-541.2075223620562,4848.843149351481
2024-06-02,1997.9979892284873,-789.0391458142443,4631.991010136973
2024-06-03,2120.6139474092997,-634.1054854372733,4677.963362398856
2024-06-04,2107.4935953439835,-642.6957898840815,4865.935619707408
2024-06-06,2070.798208878171,-924.4335834532641,4816.453609909637
2024-06-07,2360.014328403094,-491.5978113217395,5043.095715294731
2024-06-08,2282.2690948472846,-558.3523798663855,4988.855810774869
2024-06-09,2080.8440417215743,-726.1087211306789,4871.324202059819
2024-06-10,2207.37553488246,-590.901786937867,4879.917295084256
2024-06-11,2199.6953469739174,-450.31409960435167,4822.379778497826
2024-06-12,2274.0738172838614,-490.9048663557085,4859.466253610057
2024-06-13,2176.37393405178,-358.4208672704304,5068.394775846392
2024-06-14,2472.044592275548,-13.131930250269036,5078.317876998192
2024-06-15,2401.4013054177094,-343.7857550605211,5107.581132644836
2024-06-16,2206.6791051827936,-349.8446369981537,4959.152199965327
2024-06-17,2337.9581778612505,-327.40465126179555,5093.847057074914
2024-06-18,2333.7153367346664,-319.7806187684786,4887.233711614461
2024-06-20,2310.6951968340527,-204.5983602333458,5201.062570604718
2024-06-23,2319.995909358738,-551.4872217382397,4953.194031276185
2024-06-25,2416.787405096574,-414.4085705026144,5074.961497838716
2024-06-26,2472.5440964350864,-338.8131130882738,5239.462033979243
2024-06-27,2351.827437222051,-395.32418689950845,4907.152265209794
2024-06-28,2617.4238068986747,17.206757992725855,5242.469204667213
2024-06-29,2513.5307700149406,-311.0113108541415,5090.917627356306
2024-06-30,2281.633633209954,-613.8872583115115,4858.580280446872
2024-07-01,2370.2389600831807,-458.35909861047804,5007.62445036434
2024-07-02,2320.8015421786295,-369.5235979563847,5053.952383006659
2024-07-04,2201.7247705397544,-583.1217567351118,5073.230028863754
2024-07-05,2442.636249719273,-422.63760915001853,5090.981418592737
2024-07-06,2318.018993638323,-659.5136824924286,4876.331734145055
2024-07-07,2069.479151585863,-476.58661477002875,4907.5337668747925
2024-07-08,2145.0750903801027,-671.9720187516971,4939.458960510197
2024-07-09,2087.916127812309,-704.4005410271096,4893.756267785187
2024-07-11,1969.9422760246628,-902.6862547003451,4641.546233842991
2024-07-12,2219.4216160899177,-625.9112050181184,4948.6017438052995
2024-07-13,2110.1779380590087,-733.3442276965027,4708.103009943927
2024-07-14,1883.11351834724,-841.0958476477632,4829.0368939552445
2024-07-15,1984.927804729366,-669.5679729622003,4704.447270683539
2024-07-16,1959.4110745420053,-907.1203285167338,4663.235883389942
2024-07-17,2020.5830933074446,-868.414185111022,4600.438773298694
2024-07-18,1917.6215526664444,-756.198164820696,4550.136285374191
2024-07-19,2209.3611750367404,-474.58928237343247,4914.9993534026125
2024-07-20,2145.324926522864,-813.7146387048787,4530.242335033436
2024-07-21,1964.8254416415161,-729.3932765352528,4622.947303954236
2024-07-22,2112.415876274766,-657.2992393235462,4967.6244213232085
2024-07-23,2131.9020001888744,-711.0498010397571,4788.2618236304925
2024-07-25,2172.4942314317304,-589.4133956698979,4730.713573035251
2024-07-26,2498.7767662773886,-237.31836031240726,5155.002952395134
2024-07-27,2464.9466661560496,-403.4175421654088,5070.806454480102
2024-07-28,2308.9023478672957,-401.837531621119,4869.808609291864
2024-07-29,2473.4100475324344,-344.28683004851774,5134.747290219906
2024-07-30,2502.828338644625,-181.7979036139923,5180.114397904505
2024-08-01,2539.9948561667866,-188.03157393452548,5112.911639323891
2024-08-02,2851.927708859694,-200.24949288796387,5645.422080133442
2024-08-03,2796.8446876344483,95.32217507073533,5386.687690520925
2024-08-04,2612.4088162957273,-106.49024746008217,5467.392615904815
2024-08-05,2740.8313257032064,105.9535249193591,5453.893550373823
2024-08-06,2728.2778797528895,23.189086275734727,5587.9643896921925
2024-08-07,2786.5783300771386,186.75039741498338,5300.694021328579
2024-08-08,2666.4456840107514,-31.58925372339342,5377.137118477557
2024-08-09,2922.695980859328,226.8840361407237,5695.110430146591
2024-08-10,2810.7378516949516,1.0402260059181594,5579.668941403485
2024-08-11,2568.9015495556055,-156.788841308722,5402.763560558678
2024-08-12,2639.593765969171,-21.1743910288514,5294.087340956521
2024-08-13,2571.3654131568223,-181.1131851585202,5354.555756827911
2024-08-14,2576.7711850946603,-110.22205018197103,5264.864252830838
2024-08-15,2408.3146223116055,20.595173119946832,5173.878716845078
2024-08-16,2620.541639338948,-38.109765564397435,5276.064182952016
2024-08-17,2471.6546251660466,-133.72166708444686,5164.700302372216
2024-08-18,2200.228226977366,-651.5574490749368,4739.235749814912
2024-08-19,2248.2494461859224,-455.73381331194037,4812.295200898631
2024-08-20,2165.8614628911732,-622.8722739280618,4828.068188434792
2024-08-21,2165.3920554333736,-598.7134950184708,4825.49043876858
2024-08-22,2000.0478952345086,-800.8233094522234,4907.420874425957
2024-08-23,2222.9083470721803,-578.5520387594772,4898.547159008227
2024-08-24,2093.693535896444,-835.9384543505593,4861.881034971098
2024-08-25,1849.8983561004832,-914.4451677906908,4660.940245418742
2024-08-26,1931.750554460602,-607.3111736966572,4387.751307550225
2024-08-27,1889.6636972860397,-878.5445878600683,4809.206543894992
2024-08-28,1934.4670905682726,-771.6761425508056,4578.064793928864
2024-08-29,1818.8806508562186,-912.5764898928194,4592.335770834448
2024-08-30,2093.4382261905116,-516.8021089437502,4867.52924150223
2024-08-31,2018.436033837241,-569.8082479084393,4683.812802995367
2024-09-01,1829.507787625401,-882.0441774347087,4608.185973641439
2024-09-02,1964.519573323276,-746.9266979034105,4609.171198170007
2024-09-03,1973.7462106211003,-794.9172999576716,4919.677150269847
2024-09-04,2066.312026538249,-514.4312434375884,4703.302726638822
2024-09-05,1994.4505383229116,-891.9627074176904,4717.377719573057
2024-09-06,2306.356331020586,-530.8207954779281,5136.019379091213
2024-09-07,2263.3077540279705,-491.82549695526404,5125.682308337464
2024-09-08,2099.672091306338,-575.6502742422215,4796.868195922802
2024-09-09,2251.7215032117733,-344.24087749338514,5047.806758152685
2024-09-10,2270.5128369606687,-452.4766708195306,4966.918856299367
2024-09-11,2364.5156230533585,-203.30003139952683,4870.375300097993
2024-09-12,2286.629883516418,-438.8232219450963,5139.523769335628
2024-09-13,2583.9375243256927,-188.992759536998,5337.142166688044
2024-09-14,2519.968649944252,-302.2245909221787,5627.303281299643
2024-09-15,2329.10532708297,-442.91418610724173,5162.8171122093
2024-09-16,2447.2871390376763,-164.681943163596,5403.922448648306
2024-09-17,2427.5637821918162,-287.7589620415202,5179.639995295322
