Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2312,US-2024-273115,2022-03-20,2022-03-23,Second Class,CG-13773,Customer_2311,Corporate,United States,Los Angeles,Arizona,49025,West,FUR-8193,Technology,Storage,Product_2311,211.99746429899648,4,0.011299863315067072,79.50845137112722
2313,US-2023-969001,2024-02-11,2024-02-17,Second Class,CG-34956,Customer_2312,Corporate,United States,New York,California,13165,East,FUR-5621,Office Supplies,Chairs,Product_2312,191.61683043947974,2,0.017784890853419635,45.72519507733907
2314,US-2021-595654,2024-05-13,2024-05-19,Same Day,CG-25819,Customer_2313,Home Office,United States,Houston,New York,67603,Central,FUR-2488,Technology,Chairs,Product_2313,504.9386409862199,1,0.21930928892353468,116.06889251984617
2315,US-2023-603323,2022-02-09,2022-02-13,Same Day,CG-11528,Customer_2314,Consumer,United States,Chicago,Illinois,86906,East,FUR-1264,Office Supplies,Binders,Product_2314,44.319149417597124,3,0.409937759605491,3.775255602752077
2316,US-2021-508624,2023-05-03,2023-05-10,Same Day,CG-96491,Customer_2315,Corporate,United States,Houston,Texas,53251,South,FUR-3029,Technology,Tables,Product_2315,233.39475737255822,2,0.283391606134391,19.672221371494032
2317,US-2022-877635,2024-05-05,2024-05-10,Standard Class,CG-54588,Customer_2316,Home Office,United States,Los Angeles,Arizona,57526,East,FUR-7874,Office Supplies,Art,Product_2316,612.6264782303438,5,0.01924412191004157,155.37094185576262
2318,US-2021-813340,2023-02-17,2023-02-24,Same Day,CG-80585,Customer_2317,Home Office,United States,New York,Arizona,38942,East,FUR-4766,Technology,Tables,Product_2317,680.188464575649,6,0.17852141100259233,83.11542631645824
2319,US-2023-378495,2021-04-25,2021-04-30,Same Day,CG-30511,Customer_2318,Corporate,United States,Los Angeles,Arizona,55017,Central,FUR-9587,Furniture,Chairs,Product_2318,158.24964513872771,9,0.0771354469396929,35.65346193918909
2320,US-2023-235203,2024-02-19,2024-02-24,Standard Class,CG-20119,Customer_2319,Corporate,United States,Phoenix,Arizona,70555,West,FUR-8056,Technology,Tables,Product_2319,172.23837738258462,4,0.7589056010891333,-28.53129945772566
2321,US-2023-347908,2021-03-06,2021-03-12,Second Class,CG-85893,Customer_2320,Corporate,United States,Los Angeles,New York,42209,East,FUR-9299,Furniture,Art,Product_2320,391.12415662525126,4,0.2502672605028212,101.67482912571825
2322,US-2022-931257,2024-07-23,2024-07-29,Same Day,CG-26167,Customer_2321,Consumer,United States,Los Angeles,Illinois,49365,South,FUR-4563,Furniture,Storage,Product_2321,825.9145069391841,4,0.0118130972763967,177.11128951044705
2323,US-2022-897781,2023-04-05,2023-04-12,First Class,CG-66503,Customer_2322,Consumer,United States,Houston,California,11407,South,FUR-9071,Furniture,Phones,Product_2322,278.635969247048,1,0.5284506015885309,27.652661498700994
2324,US-2024-292003,2021-08-27,2021-08-31,Same Day,CG-97789,Customer_2323,Home Office,United States,Los Angeles,Texas,74081,Central,FUR-8849,Technology,Chairs,Product_2323,426.75584787800614,3,0.18595835240625372,123.01071130841643
2325,US-2023-930686,2021-10-29,2021-11-03,Same Day,CG-44889,Customer_2324,Corporate,United States,Chicago,Arizona,35976,South,FUR-7035,Furniture,Tables,Product_2324,735.9914529870089,4,0.4533890040248033,49.19338137670033
2326,US-2021-924657,2024-11-16,2024-11-22,Standard Class,CG-55678,Customer_2325,Corporate,United States,Houston,Arizona,51969,East,FUR-8959,Technology,Chairs,Product_2325,190.9079016739185,1,0.12059636368759029,28.729169112646545
2327,US-2022-597599,2023-08-27,2023-08-31,First Class,CG-70262,Customer_2326,Consumer,United States,Houston,Illinois,48325,West,FUR-4196,Office Supplies,Phones,Product_2326,2458.541919031884,5,0.7872105880979717,-183.03391567366327
2328,US-2023-374597,2022-01-04,2022-01-10,Second Class,CG-14681,Customer_2327,Corporate,United States,Phoenix,Illinois,66741,East,FUR-2185,Technology,Tables,Product_2327,306.746069185904,9,0.7762073492522665,-43.29720701370694
2329,US-2023-774174,2021-08-21,2021-08-26,Second Class,CG-90291,Customer_2328,Home Office,United States,Chicago,New York,25515,Central,FUR-5131,Technology,Storage,Product_2328,341.06059039436235,1,0.5247866813522447,-9.229665716777959
2330,US-2022-773623,2021-07-14,2021-07-17,First Class,CG-76008,Customer_2329,Corporate,United States,Los Angeles,New York,46174,South,FUR-4075,Technology,Phones,Product_2329,1388.3805349891986,7,0.5657620974576486,42.306355746099825
2331,US-2024-701982,2023-06-26,2023-07-02,Same Day,CG-23690,Customer_2330,Consumer,United States,Phoenix,New York,87330,East,FUR-1412,Office Supplies,Art,Product_2330,504.01311580982315,2,0.3407031130333211,50.86748462734734
2332,US-2022-640023,2023-11-02,2023-11-06,Standard Class,CG-35912,Customer_2331,Home Office,United States,Chicago,Texas,15700,East,FUR-9674,Office Supplies,Art,Product_2331,508.3738600875333,9,0.7697434763345351,-19.72288386584856
2333,US-2022-934325,2023-07-10,2023-07-17,First Class,CG-16473,Customer_2332,Home Office,United States,Phoenix,New York,83663,South,FUR-4847,Office Supplies,Chairs,Product_2332,643.7219768127596,4,0.3389916962969608,95.75645255662945
2334,US-2021-800033,2022-11-20,2022-11-27,First Class,CG-51298,Customer_2333,Corporate,United States,New York,Arizona,63379,West,FUR-9794,Furniture,Art,Product_2333,630.8870883193504,3,0.1915743979264482,170.3906508919258
2335,US-2021-844822,2021-06-26,2021-07-01,Second Class,CG-28669,Customer_2334,Home Office,United States,Los Angeles,New York,37391,West,FUR-8974,Technology,Tables,Product_2334,239.78796053837507,7,0.09230288768312321,39.69107694774668
2336,US-2024-669354,2021-08-05,2021-08-08,Standard Class,CG-91998,Customer_2335,Corporate,United States,Phoenix,Texas,86276,West,FUR-2081,Technology,Art,Product_2335,1407.4817382120011,6,0.16650024025150847,230.45217694322093
2337,US-2023-855675,2023-11-01,2023-11-07,First Class,CG-30943,Customer_2336,Corporate,United States,New York,New York,77081,South,FUR-5355,Furniture,Storage,Product_2336,135.3412522982303,8,0.4577708031429777,11.438032353423583
2338,US-2022-234445,2022-09-22,2022-09-28,Standard Class,CG-48785,Customer_2337,Consumer,United States,Los Angeles,New York,99227,East,FUR-8662,Furniture,Binders,Product_2337,295.9785400337789,9,0.19607337435143926,82.29652503548385
2339,US-2024-503551,2021-06-13,2021-06-16,Same Day,CG-73427,Customer_2338,Home Office,United States,Phoenix,Arizona,67284,Central,FUR-9216,Technology,Tables,Product_2338,2834.597445503168,7,0.5233995427580358,286.25625403044955
2340,US-2021-897124,2021-02-22,2021-02-27,Second Class,CG-72001,Customer_2339,Corporate,United States,Phoenix,Arizona,92054,East,FUR-9389,Furniture,Binders,Product_2339,358.683811172579,6,0.30574761590803734,65.6507802612308
2341,US-2022-669829,2021-08-06,2021-08-11,Same Day,CG-71724,Customer_2340,Corporate,United States,Phoenix,Arizona,72206,South,FUR-3626,Furniture,Chairs,Product_2340,99.16821396683915,8,0.7094983243337954,-3.9602583376753238
2342,US-2023-265129,2023-09-26,2023-09-30,Standard Class,CG-20832,Customer_2341,Corporate,United States,Phoenix,New York,88593,South,FUR-9614,Office Supplies,Chairs,Product_2341,1372.9445065381558,9,0.4467824539724619,141.276841517124
2343,US-2021-691271,2023-04-04,2023-04-08,Same Day,CG-15385,Customer_2342,Home Office,United States,Houston,Arizona,69485,East,FUR-2141,Furniture,Art,Product_2342,303.64880079070446,8,0.49808324248102087,-1.919081924598288
2344,US-2021-774943,2024-10-15,2024-10-19,Second Class,CG-24708,Customer_2343,Home Office,United States,Phoenix,Illinois,81539,South,FUR-7935,Furniture,Art,Product_2343,181.75926757370553,6,0.44524784239414167,17.52426821924525
2345,US-2021-253837,2022-01-20,2022-01-25,Standard Class,CG-68600,Customer_2344,Home Office,United States,Houston,California,44032,East,FUR-2120,Technology,Chairs,Product_2344,809.8621237032432,8,0.7084550193528194,-44.927256660763845
2346,US-2024-814647,2021-02-25,2021-03-03,First Class,CG-33438,Customer_2345,Corporate,United States,Houston,California,28156,East,FUR-5527,Furniture,Tables,Product_2345,966.9158495798822,9,0.05073565434335308,243.1977743221351
2347,US-2023-971535,2021-04-28,2021-05-05,Same Day,CG-92747,Customer_2346,Home Office,United States,New York,Arizona,59316,West,FUR-8106,Furniture,Phones,Product_2346,1681.0010187799332,6,0.05387896567259612,589.3700863885058
2348,US-2022-835035,2023-06-19,2023-06-24,Second Class,CG-90107,Customer_2347,Corporate,United States,Los Angeles,Texas,58787,South,FUR-7693,Furniture,Chairs,Product_2347,168.41406195606334,6,0.5613921959397987,14.34669660786242
2349,US-2024-277597,2024-06-30,2024-07-03,First Class,CG-70062,Customer_2348,Home Office,United States,Houston,Arizona,51579,South,FUR-5903,Office Supplies,Storage,Product_2348,385.82565168496205,2,0.6143711216385427,-35.43362166810792
2350,US-2024-793590,2023-03-09,2023-03-16,Second Class,CG-75428,Customer_2349,Home Office,United States,Chicago,Arizona,67574,West,FUR-1055,Technology,Tables,Product_2349,270.92007450600806,9,0.3468715346255743,60.60756264973866
2351,US-2024-512736,2023-02-19,2023-02-24,Standard Class,CG-96843,Customer_2350,Corporate,United States,Houston,New York,82261,West,FUR-7758,Office Supplies,Phones,Product_2350,126.98016371706349,8,0.2818441664434107,13.342409893730643
2352,US-2021-578454,2023-10-13,2023-10-18,Standard Class,CG-21002,Customer_2351,Home Office,United States,Chicago,Texas,97218,West,FUR-3263,Furniture,Phones,Product_2351,929.3208890275112,5,0.22235605296433053,122.56799357221561
2353,US-2023-545150,2023-03-14,2023-03-18,Same Day,CG-46153,Customer_2352,Corporate,United States,New York,Arizona,69235,Central,FUR-9212,Technology,Tables,Product_2352,1083.4749116476664,3,0.1875159086668382,319.63083585979507
2354,US-2024-387710,2023-04-25,2023-05-01,Second Class,CG-32440,Customer_2353,Home Office,United States,Chicago,Illinois,62904,South,FUR-7353,Technology,Chairs,Product_2353,255.69438402253957,9,0.7295668717428843,-19.387502566030307
2355,US-2022-959625,2024-04-18,2024-04-24,Second Class,CG-77501,Customer_2354,Home Office,United States,New York,California,91721,East,FUR-9482,Furniture,Phones,Product_2354,471.2488384985764,7,0.23611163708893798,114.52153655989224
2356,US-2023-596440,2024-12-09,2024-12-16,Second Class,CG-42556,Customer_2355,Home Office,United States,New York,Illinois,46740,East,FUR-2994,Office Supplies,Storage,Product_2355,745.637283579214,9,0.5184630366489573,-1.18635553518925
2357,US-2022-523350,2024-06-12,2024-06-17,Standard Class,CG-77963,Customer_2356,Home Office,United States,New York,Illinois,83130,East,FUR-1834,Furniture,Binders,Product_2356,1311.9010208487125,7,0.6296758243068977,78.44684151959763
2358,US-2023-503561,2023-05-05,2023-05-09,Same Day,CG-16563,Customer_2357,Consumer,United States,Chicago,Illinois,59554,South,FUR-5283,Office Supplies,Tables,Product_2357,406.53944121532976,8,0.0175732627580647,145.40871887906226
2359,US-2022-876372,2022-12-09,2022-12-12,Second Class,CG-89923,Customer_2358,Corporate,United States,Chicago,Texas,17199,Central,FUR-6270,Furniture,Art,Product_2358,666.9847062535334,5,0.02709931990654928,193.65639112557406
2360,US-2021-745303,2024-01-09,2024-01-14,Second Class,CG-15840,Customer_2359,Consumer,United States,New York,Texas,49032,South,FUR-5309,Technology,Binders,Product_2359,705.4340583087942,6,0.26650992370989546,146.5583205493844
2361,US-2024-272257,2021-01-22,2021-01-26,First Class,CG-25154,Customer_2360,Home Office,United States,New York,Texas,91410,South,FUR-2501,Technology,Chairs,Product_2360,319.5349085564299,8,0.5568125954509625,36.55458088076948
2362,US-2022-870824,2023-04-23,2023-04-26,Second Class,CG-34194,Customer_2361,Home Office,United States,Los Angeles,California,14480,South,FUR-5688,Office Supplies,Tables,Product_2361,228.38047101147956,7,0.20863890820987976,42.49923823599441
2363,US-2023-324021,2024-01-22,2024-01-25,Same Day,CG-75020,Customer_2362,Corporate,United States,New York,New York,40435,South,FUR-5136,Furniture,Storage,Product_2362,94.59573155011701,1,0.0011866323458002094,28.21295546362103
2364,US-2024-755244,2021-07-11,2021-07-18,First Class,CG-56861,Customer_2363,Corporate,United States,Phoenix,Arizona,40120,South,FUR-1019,Office Supplies,Binders,Product_2363,239.0100738850524,4,0.2305183199551336,54.80539007713453
2365,US-2024-695032,2023-10-16,2023-10-22,First Class,CG-32448,Customer_2364,Corporate,United States,Los Angeles,Arizona,82155,Central,FUR-2032,Technology,Binders,Product_2364,668.4509620522333,8,0.0721046533148102,161.2524212187457
2366,US-2023-395599,2024-02-01,2024-02-07,First Class,CG-33528,Customer_2365,Corporate,United States,Los Angeles,New York,12607,West,FUR-4274,Technology,Phones,Product_2365,87.98539643547586,9,0.1755306446338586,26.78984828807208
2367,US-2022-608433,2022-01-31,2022-02-07,Standard Class,CG-39402,Customer_2366,Home Office,United States,Los Angeles,Arizona,84918,East,FUR-1747,Office Supplies,Chairs,Product_2366,371.1469297578961,6,0.2665520005594381,27.765930006496767
2368,US-2021-416363,2023-10-28,2023-11-02,First Class,CG-14352,Customer_2367,Corporate,United States,Phoenix,Illinois,84116,South,FUR-8004,Office Supplies,Chairs,Product_2367,115.63674331798808,4,0.10244588405500146,26.533155703518972
2369,US-2021-932423,2022-10-02,2022-10-06,Second Class,CG-10184,Customer_2368,Consumer,United States,Los Angeles,California,95324,South,FUR-1967,Office Supplies,Tables,Product_2368,193.63403526603346,2,0.565091781958128,11.661478573083848
2370,US-2022-697904,2023-10-16,2023-10-22,Standard Class,CG-20384,Customer_2369,Corporate,United States,Los Angeles,Arizona,32026,South,FUR-4547,Office Supplies,Tables,Product_2369,1006.7922211575982,9,0.20473618560495066,184.75445950183487
2371,US-2024-711726,2022-07-21,2022-07-28,Standard Class,CG-24319,Customer_2370,Corporate,United States,Chicago,California,27173,East,FUR-3798,Office Supplies,Storage,Product_2370,284.3862463145185,1,0.52887583944397,-3.5799103376245682
2372,US-2024-216841,2021-08-19,2021-08-25,Standard Class,CG-30449,Customer_2371,Consumer,United States,Chicago,New York,98816,Central,FUR-4015,Furniture,Art,Product_2371,609.4039830844889,5,0.47922628225693553,26.25171610153535
2373,US-2024-764846,2023-05-24,2023-05-30,Standard Class,CG-66333,Customer_2372,Consumer,United States,New York,Arizona,44262,East,FUR-7605,Office Supplies,Tables,Product_2372,381.74813367769144,8,0.7184363901549888,6.522229639861791
2374,US-2024-269934,2022-07-28,2022-08-03,Standard Class,CG-51205,Customer_2373,Consumer,United States,New York,California,61903,Central,FUR-2804,Office Supplies,Binders,Product_2373,2107.0087446735897,4,0.0703465378757354,577.8011766045292
2375,US-2022-877022,2021-08-28,2021-09-02,Standard Class,CG-20426,Customer_2374,Consumer,United States,Houston,Illinois,57156,West,FUR-3023,Technology,Tables,Product_2374,554.6058672881816,1,0.17168648909093182,100.48282219180022
2376,US-2024-683158,2021-03-31,2021-04-07,Standard Class,CG-17504,Customer_2375,Corporate,United States,Phoenix,Illinois,82246,South,FUR-9592,Technology,Tables,Product_2375,130.55669350284413,4,0.6921427432351809,-1.5362312087754333
2377,US-2023-186694,2021-08-20,2021-08-26,First Class,CG-66578,Customer_2376,Consumer,United States,Chicago,New York,87764,Central,FUR-5432,Furniture,Storage,Product_2376,889.4421800247504,5,0.6577051651085546,-5.766760963762067
2378,US-2024-337068,2022-04-02,2022-04-08,Same Day,CG-68209,Customer_2377,Home Office,United States,New York,Texas,72301,East,FUR-4324,Office Supplies,Phones,Product_2377,140.7314638449403,5,0.15368444574564055,33.10667440650087
2379,US-2021-930288,2021-08-21,2021-08-28,Second Class,CG-43368,Customer_2378,Corporate,United States,Phoenix,Arizona,74314,Central,FUR-8163,Office Supplies,Art,Product_2378,1305.5760464700581,1,0.08618880955689932,306.98929929588536
2380,US-2024-201407,2021-12-20,2021-12-23,Second Class,CG-62185,Customer_2379,Home Office,United States,Los Angeles,Illinois,30449,Central,FUR-2877,Technology,Storage,Product_2379,1427.1955945260863,2,0.684993171696155,-182.761707365318
2381,US-2022-593960,2023-10-02,2023-10-07,First Class,CG-90221,Customer_2380,Corporate,United States,Phoenix,Illinois,40466,West,FUR-4675,Technology,Tables,Product_2380,705.2934012048283,6,0.1425104454597638,178.36240733278328
2382,US-2021-655667,2024-09-18,2024-09-23,First Class,CG-18724,Customer_2381,Corporate,United States,Chicago,New York,98121,South,FUR-7961,Technology,Phones,Product_2381,944.1791646757072,5,0.6968877648566362,-60.886460116859496
2383,US-2022-951161,2022-03-15,2022-03-19,Standard Class,CG-15084,Customer_2382,Home Office,United States,Houston,Illinois,34279,South,FUR-1005,Office Supplies,Tables,Product_2382,1173.8471695300832,9,0.7688917595021926,-115.85057159868614
2384,US-2022-521594,2024-10-30,2024-11-03,Same Day,CG-44810,Customer_2383,Consumer,United States,Chicago,Arizona,21837,East,FUR-6533,Office Supplies,Storage,Product_2383,510.3510132871729,7,0.17664531086053634,80.88728336320435
2385,US-2021-336500,2024-08-08,2024-08-11,Standard Class,CG-92277,Customer_2384,Consumer,United States,New York,New York,34209,East,FUR-9777,Furniture,Chairs,Product_2384,574.2234110404382,5,0.6723100799367641,-49.5388507971343
2386,US-2022-678641,2021-12-11,2021-12-15,First Class,CG-92297,Customer_2385,Home Office,United States,New York,California,22220,West,FUR-6175,Technology,Tables,Product_2385,822.4144578646188,9,0.3390648719858105,154.58087762276529
2387,US-2022-805356,2022-10-26,2022-11-01,Standard Class,CG-88872,Customer_2386,Consumer,United States,Phoenix,New York,13965,Central,FUR-4878,Technology,Phones,Product_2386,252.02504002057788,1,0.6310227398027967,-4.949371271381935
2388,US-2024-900463,2024-12-22,2024-12-28,Second Class,CG-30872,Customer_2387,Corporate,United States,Chicago,Arizona,52276,Central,FUR-4469,Technology,Art,Product_2387,362.7910897951142,3,0.3259164327830746,21.368890562022898
2389,US-2023-311144,2022-10-19,2022-10-23,Second Class,CG-88950,Customer_2388,Corporate,United States,New York,Arizona,37230,East,FUR-5333,Technology,Chairs,Product_2388,555.6402524496707,2,0.05631647898697354,100.5775275309171
2390,US-2022-690270,2021-05-10,2021-05-15,Standard Class,CG-80333,Customer_2389,Corporate,United States,Los Angeles,California,99165,South,FUR-7633,Technology,Tables,Product_2389,401.0254909308528,7,0.5701562180909314,-16.09516433037581
2391,US-2022-136683,2021-05-21,2021-05-24,Same Day,CG-78843,Customer_2390,Consumer,United States,Los Angeles,New York,51920,Central,FUR-4093,Office Supplies,Tables,Product_2390,520.2124891179315,9,0.12055091192286325,123.40111378210364
2392,US-2022-214091,2022-02-19,2022-02-25,Standard Class,CG-12596,Customer_2391,Consumer,United States,Houston,Arizona,75165,West,FUR-1857,Office Supplies,Phones,Product_2391,197.02413277781116,2,0.7416200714533593,-9.331066276127288
2393,US-2024-217797,2024-01-22,2024-01-25,Standard Class,CG-27167,Customer_2392,Home Office,United States,Phoenix,Arizona,71544,East,FUR-8618,Technology,Chairs,Product_2392,64.77981777615271,6,0.334197026416561,3.9928492361301924
2394,US-2023-510834,2022-09-18,2022-09-22,Same Day,CG-97844,Customer_2393,Corporate,United States,New York,California,92909,Central,FUR-8977,Technology,Chairs,Product_2393,1929.9902980698384,2,0.06560011832766365,490.1630137118962
2395,US-2021-630875,2021-10-11,2021-10-18,Same Day,CG-99751,Customer_2394,Home Office,United States,Houston,Texas,33036,South,FUR-3550,Office Supplies,Chairs,Product_2394,130.17849001185624,3,0.1827840118191955,16.027371393984243
2396,US-2024-424934,2021-08-11,2021-08-14,Same Day,CG-87331,Customer_2395,Consumer,United States,Los Angeles,New York,75322,South,FUR-2225,Office Supplies,Tables,Product_2395,1092.1890647352338,1,0.6900140939741557,-150.13435055770213
2397,US-2024-393624,2023-01-14,2023-01-17,Second Class,CG-90520,Customer_2396,Home Office,United States,Houston,Arizona,14847,West,FUR-9845,Furniture,Chairs,Product_2396,208.34471919280833,6,0.2568683756993226,50.885155832284084
2398,US-2023-853890,2022-04-08,2022-04-12,Standard Class,CG-68326,Customer_2397,Consumer,United States,Houston,Illinois,96250,West,FUR-8453,Office Supplies,Tables,Product_2397,492.64925022068076,2,0.6850623959837516,-5.352315883992247
2399,US-2023-775887,2024-07-23,2024-07-27,First Class,CG-87670,Customer_2398,Corporate,United States,New York,California,60772,East,FUR-8400,Furniture,Tables,Product_2398,860.7228512327398,3,0.13782939071371914,247.28917118081114
2400,US-2024-385713,2024-03-09,2024-03-15,Same Day,CG-20782,Customer_2399,Corporate,United States,New York,Texas,22893,East,FUR-5556,Technology,Binders,Product_2399,230.04741049194868,6,0.37457449886183564,11.292621543224655
2401,US-2021-897583,2021-12-23,2021-12-30,Same Day,CG-52002,Customer_2400,Consumer,United States,New York,Texas,14649,South,FUR-3717,Technology,Chairs,Product_2400,164.400458859289,6,0.702607593429293,-14.281839417754803
2402,US-2024-564310,2023-11-13,2023-11-20,Standard Class,CG-97187,Customer_2401,Consumer,United States,Phoenix,California,40571,South,FUR-4392,Technology,Storage,Product_2401,1644.9604144739646,4,0.03872386585860524,443.14629489273784
2403,US-2023-290246,2024-07-17,2024-07-20,First Class,CG-34022,Customer_2402,Consumer,United States,Houston,Texas,21613,Central,FUR-9154,Office Supplies,Art,Product_2402,866.0731786451483,1,0.2434217462236964,181.78529230452233
2404,US-2021-669027,2023-05-09,2023-05-16,Standard Class,CG-94458,Customer_2403,Corporate,United States,Houston,Arizona,63833,Central,FUR-7122,Office Supplies,Art,Product_2403,433.59787951637406,7,0.7278812715510287,-24.702887323959345
2405,US-2023-657242,2022-10-27,2022-10-31,Standard Class,CG-24618,Customer_2404,Consumer,United States,Phoenix,Texas,72423,Central,FUR-5528,Technology,Storage,Product_2404,1196.6503765452048,2,0.47722106216643456,85.77699811061285
2406,US-2021-868223,2024-09-18,2024-09-22,Same Day,CG-27245,Customer_2405,Corporate,United States,Los Angeles,New York,99964,West,FUR-2081,Technology,Chairs,Product_2405,616.137054706214,6,0.5729857048177077,-33.9517904154859
2407,US-2022-209373,2023-10-12,2023-10-16,Same Day,CG-93796,Customer_2406,Home Office,United States,Chicago,Illinois,51382,West,FUR-7639,Furniture,Tables,Product_2406,496.47214093209055,7,0.673702750873926,-20.79919009172974
2408,US-2023-658988,2021-03-26,2021-03-29,Second Class,CG-20027,Customer_2407,Corporate,United States,Los Angeles,Arizona,62348,Central,FUR-8018,Office Supplies,Phones,Product_2407,297.10194067014464,2,0.4188771410152934,46.14619640596235
2409,US-2023-223728,2022-09-13,2022-09-18,First Class,CG-23986,Customer_2408,Home Office,United States,Phoenix,California,98069,South,FUR-7105,Office Supplies,Storage,Product_2408,51.69773567255614,6,0.6762927208172801,-1.874259528109409
2410,US-2024-953220,2023-11-21,2023-11-25,First Class,CG-13526,Customer_2409,Corporate,United States,Houston,Illinois,63705,East,FUR-5750,Furniture,Art,Product_2409,790.8028535135422,1,0.5110116565347266,-12.302888876006648
2411,US-2023-695333,2021-08-28,2021-09-04,Same Day,CG-54361,Customer_2410,Corporate,United States,Houston,Arizona,85642,West,FUR-3654,Technology,Art,Product_2410,175.28469475780153,6,0.5485203604508018,1.4757670209401184
2412,US-2023-531058,2021-12-29,2022-01-05,Same Day,CG-77158,Customer_2411,Consumer,United States,New York,Illinois,95930,West,FUR-1155,Technology,Tables,Product_2411,1001.9789287684262,8,0.12228356413451157,290.3934779430682
2413,US-2022-769260,2023-04-02,2023-04-06,Same Day,CG-48286,Customer_2412,Corporate,United States,New York,Texas,87813,Central,FUR-5296,Office Supplies,Art,Product_2412,301.4951720484148,8,0.7512150633877632,-44.804910429041826
2414,US-2023-966491,2024-11-13,2024-11-18,First Class,CG-39533,Customer_2413,Consumer,United States,Houston,California,65817,East,FUR-4069,Office Supplies,Art,Product_2413,107.51075074334875,7,0.6368674803479326,-0.2516894581581681
2415,US-2022-626169,2022-10-30,2022-11-02,Second Class,CG-28316,Customer_2414,Consumer,United States,Houston,California,90984,West,FUR-2963,Technology,Tables,Product_2414,492.42118776542327,4,0.2033567969177196,143.48392383981275
2416,US-2022-907221,2024-08-15,2024-08-19,First Class,CG-18699,Customer_2415,Consumer,United States,New York,New York,88669,East,FUR-5594,Furniture,Chairs,Product_2415,308.8493539735488,4,0.4639957331064425,13.608679417199127
2417,US-2022-488227,2024-10-26,2024-10-29,Same Day,CG-89491,Customer_2416,Corporate,United States,New York,Texas,54142,West,FUR-8663,Furniture,Binders,Product_2416,2081.10074861836,5,0.30117272388892885,120.99912391363932
2418,US-2022-188059,2021-04-09,2021-04-14,Same Day,CG-68465,Customer_2417,Consumer,United States,Los Angeles,New York,80182,East,FUR-7303,Furniture,Art,Product_2417,54.46750192388692,8,0.5283215990479293,3.4020402398834264
2419,US-2021-838854,2021-02-16,2021-02-20,Second Class,CG-26673,Customer_2418,Home Office,United States,Houston,New York,23708,East,FUR-7142,Office Supplies,Binders,Product_2418,140.74872779119434,4,0.7949974745619761,-26.471744040973483
2420,US-2024-932583,2023-04-19,2023-04-23,Standard Class,CG-33395,Customer_2419,Home Office,United States,Houston,Texas,16090,West,FUR-4755,Furniture,Binders,Product_2419,124.2090429702169,9,0.03659711771491612,27.32879335013735
2421,US-2021-542136,2022-02-26,2022-03-02,Standard Class,CG-33707,Customer_2420,Corporate,United States,Phoenix,Arizona,62902,East,FUR-1830,Office Supplies,Chairs,Product_2420,710.9920338162837,3,0.7620189103708997,-121.81426512168693
2422,US-2023-733676,2021-03-03,2021-03-09,First Class,CG-94749,Customer_2421,Consumer,United States,Los Angeles,New York,90928,South,FUR-7574,Office Supplies,Phones,Product_2421,449.0479803408654,9,0.05791306571492019,92.13278607838959
2423,US-2021-298303,2024-02-07,2024-02-11,Standard Class,CG-85937,Customer_2422,Home Office,United States,Chicago,Illinois,53752,West,FUR-7121,Technology,Chairs,Product_2422,681.2167253014168,2,0.3686117086726224,127.1699396101026
2424,US-2021-611162,2024-02-17,2024-02-21,Standard Class,CG-96732,Customer_2423,Corporate,United States,Chicago,Arizona,29643,West,FUR-7074,Technology,Tables,Product_2423,105.86371603671329,6,0.3856873604747489,16.316412848158077
2425,US-2023-573573,2023-10-07,2023-10-12,First Class,CG-66416,Customer_2424,Corporate,United States,Chicago,Texas,49647,South,FUR-2342,Furniture,Tables,Product_2424,200.11666987215108,5,0.21497956367984683,32.194919120428196
2426,US-2023-365406,2022-08-21,2022-08-26,Same Day,CG-18758,Customer_2425,Corporate,United States,New York,California,75082,East,FUR-8679,Furniture,Tables,Product_2425,513.124843270709,5,0.45335942884774916,78.37871653251399
2427,US-2023-429125,2024-11-06,2024-11-12,Standard Class,CG-77009,Customer_2426,Corporate,United States,Chicago,Arizona,90329,South,FUR-8329,Office Supplies,Art,Product_2426,3430.1595898256915,6,0.6671713170709016,-1.8838964318288163
2428,US-2021-181972,2022-01-27,2022-01-31,Same Day,CG-23281,Customer_2427,Corporate,United States,Phoenix,New York,82974,West,FUR-2844,Technology,Storage,Product_2427,486.3761757101222,7,0.23516974496901855,83.63940992114847
2429,US-2021-437629,2023-09-04,2023-09-11,First Class,CG-42548,Customer_2428,Consumer,United States,New York,Illinois,94431,South,FUR-1461,Technology,Art,Product_2428,184.55654250275003,4,0.0563239501217101,34.23608781322524
2430,US-2023-154722,2023-12-12,2023-12-15,Same Day,CG-28371,Customer_2429,Consumer,United States,New York,Texas,28474,East,FUR-3991,Office Supplies,Chairs,Product_2429,802.6486803030759,4,0.5058269605130099,74.83157332258327
2431,US-2024-975931,2022-08-26,2022-08-30,Same Day,CG-87593,Customer_2430,Consumer,United States,Chicago,California,47402,South,FUR-7843,Furniture,Phones,Product_2430,878.4748191945783,9,0.6013961033186015,-22.482653677465805
2432,US-2024-281890,2024-08-05,2024-08-11,First Class,CG-29644,Customer_2431,Consumer,United States,New York,Illinois,92487,West,FUR-1200,Furniture,Phones,Product_2431,124.31703437999388,4,0.7636184078368561,-15.072620307740593
